workflow,process,n,n_c,strategy,lr_sizey_MAPE,lr_joint_MAPE,knn_sizey_MAPE,knn_joint_MAPE,mlp_sizey_MAPE,mlp_joint_MAPE,rf_sizey_MAPE,rf_joint_MAPE,lgbm_sizey_MAPE,lgbm_joint_MAPE,ngb_sizey_MAPE,ngb_joint_MAPE
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,6,6,global_fallback,423.42225320323934,570.2208885657628,595.495278693808,30.870465761585933,1005.2060276862403,1428.5256398660467,158.4267688138748,11.489855755457794,567.329184456379,114.53188978255348,1436.4646648973583,85.44445484990156
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:IGV,1,1,global_fallback,8093.488237525129,8148.401103332764,538.1087990967718,19.263329116255882,13616.445105321134,163.3441641991577,290.37748903758677,4.4666684354865565,15906.297769925652,34.19689542832028,153944.00688708748,102.23037044749972
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,1,1,global_fallback,7461.585335766857,7342.846621669675,8078.871786183016,23.70541541563499,12875.675725781963,115.20231690058631,217.90628635547665,2.9500901787871023,14762.991565175824,24.611409427326354,197170.52595232686,87.78535382686007
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:KHMER_UNIQUEKMERS,1,1,global_fallback,717.5538291200702,738.4577690689033,266.0718315764718,448.83802147784036,583.3353394301498,876.8707385511387,33.50324978124268,94.85740980402794,318.30807299865984,429.78442523273674,499.9818034426171,759.340458403832
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC,1,1,global_fallback,32.144708729578596,91.54623270829887,55.8481731295972,184.785020140157,44.60654745110309,88.21636363462193,5.5036513546822405,68.82686592674395,24.80502699349939,52.64289980217532,58.96021360759859,48.06041900649004
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC_CUSTOM_PHANTOMPEAKQUALTOOLS,6,6,global_fallback,9274.879937591673,8882.145529235453,1.7034062161860886,657.3517234793507,5527.377668063746,6150.213350052509,1.6696096201671118,62.93571042016175,3800.684870298895,1416.0202509749233,5105.456802020942,12580.876724185036
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:PHANTOMPEAKQUALTOOLS,6,6,global_fallback,308.51986584297094,193.80577275363535,360.3330659864063,1.7753215532256144,672.1167997967171,41.54326745491535,85.59206236234297,8.147495586213603,579.5048600630934,10.598067091660793,831.7014812205593,inf
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_COLLECTMULTIPLEMETRICS,6,6,global_fallback,49.490684946263265,83.47287808431076,37.46679050990165,3.2635064115247463,209.57009273459644,281.37929783958464,11.11981134684357,2.1899513114895104,86.87168243930593,26.287322784183953,3.8755244994429194,8.66525159645927
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES,6,6,global_fallback,249.0668881418416,85.79024244316703,5.976820073242844,54.295676262067445,169.4465448728685,78.28147336341524,4.336831824096912,37.676617269734514,187.25133090068084,16.27205291668266,167.68556484780942,1414.366808192263
chipseq,NFCORE_CHIPSEQ:PREPARE_GENOME:BWA_INDEX,1,1,global_fallback,248.13807264450648,52.59576944868667,336.45788362334156,232.6781520142608,491.734665098143,35.53312337486072,96.43891672133824,15.099850020824604,471.12584936388686,19.138593757793895,523.0339056069758,1358274982.4010875
chipseq,NFCORE_CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,1,1,global_fallback,10834.922603542042,9821.542292408138,1387.1555852139413,66.91724205641233,8158.522897279201,6753.253384562966,54.07120995247118,13.160544970820826,7838.3688124060145,57.421754562256176,4.298468663628912e+67,10292.311192550946
chipseq,NFCORE_CHIPSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS,1,1,global_fallback,4706.732753751203,6443.941117149232,37600.331361199685,101.02375316176773,96962.58554301751,58.67761430831669,1503.85622350763,50.57627595509449,62324.94168243186,93.48700811048468,312067.11437214114,144.64286877497804
chipseq,NFCORE_CHIPSEQ:PREPARE_GENOME:GTF2BED,1,1,global_fallback,12821.935461286477,11098.000810978318,3637.914558424527,90.02832088400503,9603.877953669953,6429.79001516448,357.3512510185002,112.5662214011628,9978.669944210682,186.85982759664677,inf,15351.894349612612
eager,adapter_removal,3,3,global_fallback,5384.567812948412,664.5495007579872,339.5380162036645,433.9712555884436,4993.362833212029,2768.9470520198133,372.1683822904127,223.31149369005036,6560.073232990803,3510.247562862027,1028.2921759087494,852.2721141983042
eager,bwa,3,3,global_fallback,77.99872964597972,98.80588693376927,60.70153608393514,69.9992338799371,94.58628400943341,58.5119152314009,29.406544247391974,25.530588881190948,91.01548719673157,95.1036235155385,5.417772736785437,48.93186719390021
eager,damageprofiler,3,3,global_fallback,84.23295637068385,97.8465691399043,89.21262819886518,87.14998781678946,86.4214525301208,91.4652395309963,65.94832661165442,59.12491081156421,81.42082178333762,84.06006535109519,37.84131101056884,38.28312599064486
eager,endorSpy,3,3,global_fallback,1745.7749464183728,718.5702227246334,803.1657845998008,29.846468357099514,2963.8426259849953,68.61478133594579,32.011214084306935,1.1037091635365277,3498.194346092529,10.682826288850288,34528.88686676803,10.29069718359592
eager,fastqc,3,3,global_fallback,208.1925765890613,58.03242691061947,58.190827508397156,56.93918666281553,183.8667786069067,65.74273720172185,58.750535760382895,49.89538733010463,272.99821184486507,44.63947349637407,73.11965821033776,23.045785317237257
eager,fastqc_after_clipping,3,3,global_fallback,189.5341601784552,59.47925643093399,44.649084489003805,52.45350428423303,179.28058689138413,50.986976800007774,37.651367685932094,26.40195734585136,256.95676180237217,38.41899625389987,20.98788906732697,24.700784642034915
eager,get_software_versions,1,1,global_fallback,45.13908206324035,72.41692900486511,10.524190160052752,804.6698752437812,209.66414981211514,73.78915124149036,36.82730284110153,5.997317356157542,60.05899188480933,0.8036762723012998,25.052414556298867,15.40198755566056
eager,makeBWAIndex,1,1,global_fallback,74.71548824403403,97.41058826149188,90.70063278978601,84.85557373895051,87.45337692826706,77.44855481950385,76.24264032308328,42.36322306308612,78.37102562023317,91.61281913100113,17.86671479643058,43.26107526298577
eager,makeFastaIndex,1,1,global_fallback,15153.242993477706,1814.4171307694958,12646.49661264172,4231.994738597296,10901.55534126452,9486.200844590987,713.5361145605018,397.27971085499155,16511.052323660922,6341.354907391128,2943.3703586548754,434.17595044372
eager,makeSeqDict,1,1,global_fallback,57.19844799405842,94.66231978674352,64.43499828431116,87.91296110668031,69.4918227299438,72.80029848538607,77.49845547194751,85.01342483443625,53.65219774942065,82.02746956324278,43.724297183750025,21.35257323441078
eager,markduplicates,3,3,global_fallback,64.23899076205936,95.97782766617024,78.11857459099637,78.11857459099637,78.98485815246806,72.21165928523688,8.76863725661285,27.240457379318542,65.63869833386526,86.6755377805755,11.911050453575383,20.49228020691101
eager,multiqc,1,1,global_fallback,419.4461597159596,72.01925200233784,71.20049634551225,71.20049634551286,120.79724867039236,941.7402581816204,69.22034316870234,187.3714267133227,298.1874320645563,54.4072295731128,75.3600151262282,227.87174232877936
eager,output_documentation,1,1,global_fallback,2722.186110213617,761.4882345648859,87.42601507132967,24.875503611560976,1773.4402422719252,18.508005952406105,48.898231913986336,2.364734344172377,2165.6248585649173,6.4838117941266376,9018.967608018156,48.081532752964506
eager,preseq,3,3,global_fallback,10211.655553740688,1286.5916417655021,1466.6036530641352,537.2076972233023,8944.942959507662,5549.506213240255,942.5795045433632,81.4906553672857,12139.813999192049,4646.296889147026,6099.306712729078,546.1547080867117
eager,qualimap,3,3,global_fallback,57.73817349411545,94.26966889566243,80.06166092626763,60.62852885444526,64.1157657552745,76.84707374212913,72.69285895629436,38.10593615642262,50.48103233603822,65.14237775397868,129.59566179952162,51.04445313135568
eager,samtools_flagstat,3,3,global_fallback,12632.316112650524,1617.872738913272,1871.6102156774116,1541.193513929579,11050.115772092655,6854.362384910445,1192.7318732242586,246.26841937485426,15003.268901210542,5756.67381926707,7640.173298346523,1002.6698937902356
iwd,demToGraph,332,0,bucket_specific,2.585534469469803,,2.2217575113472883,,17.452806690052398,,2.3118217615139174,,2.200135051114849,,2.2859174628646053,
iwd,extractTroughTransects,332,0,bucket_specific,79.76840315422871,,7.429926686467189,,46.767160575300146,,6.290551317356744,,6.474035632284715,,9.62250529566183,
iwd,graphToShapefile,332,0,bucket_specific,97.91257691014908,,51.1275197897547,,64.37146391215225,,44.08176027239183,,53.99488703116317,,56.35986151836017,
iwd,mergeAnalysisCSVs,1,0,global_fallback,434.9815925545541,,23.372423143526213,,262.527266770974,,42.679253348057465,,159.38952133104266,,402.7724241295737,
iwd,networkAnalysis,332,0,bucket_specific,18.980427443243588,,16.845135397304414,,23.12957930158131,,10.437064037533723,,15.98178091295584,,13.011819867587949,
iwd,transectAnalysis,332,0,bucket_specific,3.5471669938818002,,5.604037635049665,,2.88881108787107,,1.0263005880822358,,3.3356493330182606,,0.34766539162322796,
mag,NFCORE_MAG:MAG:ASSEMBLY:GUNZIP_SHORTREAD_ASSEMBLIES,2,2,global_fallback,3704.9261529374035,3538.918660912257,36721.52467133086,36.69856940038853,8902.877796311244,19.01916133619931,1969.6237676452838,2.6696915676359287,7906.10898531301,33.28301785579781,3462697.8412952432,74.43206558136299
mag,NFCORE_MAG:MAG:ASSEMBLY:SHORTREAD_ASSEMBLY:MEGAHIT,1,1,global_fallback,121.1699274489131,14.091999570206342,959.2147926140551,62.670853731570176,210.34801394706778,75.97357372835216,236.7481483459616,15.274286307768659,216.60201456008167,47.08813102028935,295.41225983059815,2316574718164239.0
mag,NFCORE_MAG:MAG:ASSEMBLY:SHORTREAD_ASSEMBLY:METASPADES,1,1,global_fallback,217.20707953820107,259.3415505457737,44.45756137937174,28.241139174547662,567.6526067868372,616.6168918203226,0.8197175750723767,7.48409714289002,270.3477217755972,46.085922256969006,63.35764182299116,20.76298282918864
mag,NFCORE_MAG:MAG:BINNING_PREPARATION:SHORTREAD_BINNING_PREPARATION:BOWTIE2_ASSEMBLY_BUILD,2,2,global_fallback,1765.9556023664284,1000.7641036048295,1521.662199685875,65.5494661539146,1074.1808442775807,53.177828927982674,511.812950683659,34.29742533757994,1070.1195036581348,40.50477142515084,1528.1446543604968,59.20254597073912
