workflow,process,a,c,M,runtime_sec,safe_old_bytes,safe_new_bytes,OOM_old,OOM_new,waste_old_GBh,waste_new_GBh
iwd,transectAnalysis,266494448.0,,1776357376.0,78.952,2143090379.2700102,2373491828.6915517,0,0,0.007490499171266396,0.012196434689919409
iwd,transectAnalysis,291252213.0,,1887244288.0,46.217,2268547745.1687584,2514062308.9250956,0,0,0.004559005579592584,0.007494468778241204
iwd,transectAnalysis,263486286.0,,1753190400.0,3.845,2119894103.8490062,2350440983.111269,0,0,0.0003647617326478755,0.0005940876932356376
iwd,transectAnalysis,283112159.0,,1851109376.0,182.574,2248281309.729915,2494436188.7004547,0,0,0.018759234453656383,0.03038562769638706
iwd,transectAnalysis,284147545.0,,1859956736.0,17.36,2240826963.855525,2486961681.920523,0,0,0.0017105051097904833,0.002815907060784464
iwd,transectAnalysis,282760279.0,,1884147712.0,42.477,2263196689.684999,2511540882.750921,0,0,0.0041653048829500714,0.0068943170711571085
iwd,transectAnalysis,285441704.0,,1860603904.0,18.543,2251469628.7132025,2487668801.2698393,0,0,0.001875017028032107,0.0030080850934802836
iwd,transectAnalysis,265897604.0,,1781510144.0,328.162,2144713943.150696,2374174099.760735,0,0,0.030834456785915912,0.05031464752077702
iwd,transectAnalysis,285641696.0,,1862926336.0,37.977,2244372571.839593,2483408138.874578,0,0,0.003747586082894826,0.006096033334878958
iwd,transectAnalysis,271267184.0,,1797922816.0,265.399,2173376466.2473936,2409405586.8242693,0,0,0.025778238796631082,0.04198374120466573
iwd,transectAnalysis,279507604.0,,1879777280.0,13.599,2236173495.410122,2465249650.747312,0,0,0.0012538271990713997,0.002059733383821297
iwd,transectAnalysis,276904386.0,,1822027776.0,89.532,2201504845.075411,2450834404.5887303,0,0,0.008789445001543935,0.014564414371737952
iwd,transectAnalysis,282783109.0,,1894891520.0,76.264,2263196689.684999,2511540882.7509117,0,0,0.007266495754750022,0.012166215262281482
iwd,transectAnalysis,281647335.0,,1844563968.0,73.71,2229668431.905305,2476592989.668522,0,0,0.007343491444793639,0.01205205378929431
iwd,transectAnalysis,280710812.0,,1846370304.0,131.08,2221350216.69547,2472655327.1515594,0,0,0.012715752483894581,0.021237631854783952
iwd,transectAnalysis,284980380.0,,1871417344.0,61.131,2255754357.8657603,2494200392.2431784,0,0,0.0060781489836848335,0.009849085607605713
iwd,transectAnalysis,274173136.0,,1813532672.0,10.347,2190376801.1956286,2423626166.7818866,0,0,0.0010087274337775098,0.0016330838075394483
iwd,transectAnalysis,264035421.0,,1767563264.0,156.827,2126301792.4542072,2359026949.924694,0,0,0.014554473054566303,0.023996425242192213
iwd,transectAnalysis,274805092.0,,1816588288.0,15.836,2198827951.5939393,2431793742.7964077,0,0,0.0015659535388238789,0.0025203641871807663
iwd,transectAnalysis,286967354.0,,1868705792.0,107.893,2249520642.1697187,2492988992.1382036,0,0,0.010629302674428836,0.01742499034865014
iwd,transectAnalysis,276132207.0,,1873743872.0,10.162,2218808721.657651,2448954277.6060863,0,0,0.0009071467346566236,0.0015121802226560213
iwd,networkAnalysis,16636451.0,,57626624.0,1.901,96811481.68146186,102705870.17010662,0,0,1.9270723492232822e-05,2.2169525158015362e-05
iwd,networkAnalysis,16574533.0,,60268544.0,1.729,128919780.99794489,128919780.99794489,0,0,3.070725458401119e-05,3.070725458401119e-05
iwd,transectAnalysis,261743803.0,,1750663168.0,151.025,2112532839.6789417,2342420483.7910953,0,0,0.014138347770737324,0.023120121362244027
iwd,transectAnalysis,278494401.0,,1833500672.0,168.758,2210529834.6526275,2454324066.7745094,0,0,0.016460269542341668,0.027103793097286555
iwd,transectAnalysis,286916040.0,,1862619136.0,88.156,2244961292.7384176,2491396011.2455544,0,0,0.008719702967709537,0.014339898147451355
iwd,transectAnalysis,289333887.0,,1874255872.0,79.728,2257288965.661785,2503811067.8255467,0,0,0.00790032208676419,0.012985010696776622
iwd,transectAnalysis,277716903.0,,1830547456.0,14.769,2209344888.7539363,2443981399.178126,0,0,0.0014472906178543564,0.00234377826739872
iwd,networkAnalysis,16936088.0,,58667008.0,1.962,92880075.40316838,122714973.84985341,0,0,1.7365554100579365e-05,3.25088774675225e-05
iwd,networkAnalysis,16764017.0,,59523072.0,1.89,93479508.75977027,112343859.27405782,0,0,1.6602807956635388e-05,2.5826425588578315e-05
iwd,networkAnalysis,16726712.0,,64536576.0,1.447,100350206.0734196,105846744.8990174,0,0,1.3406471948511423e-05,1.5464045934399323e-05
iwd,networkAnalysis,16760002.0,,106102784.0,1.307,138906235.08787736,153390616.42799333,0,0,1.1091563067258158e-05,1.5989048660884735e-05
iwd,networkAnalysis,16554035.0,,106250240.0,1.14,108975373.36428724,136179936.47050834,0,0,8.036931033162028e-07,8.826830625218314e-06
iwd,transectAnalysis,267659320.0,,1781735424.0,169.707,2155464540.745422,2385271338.3010435,0,0,0.016407949853977012,0.026497231746787614
iwd,transectAnalysis,283125427.0,,1889832960.0,16.491,2254449437.586109,2494436188.7004547,0,0,0.0015555390291000111,0.0025793785447925325
iwd,networkAnalysis,16478475.0,,41058304.0,1.975,112590466.76264215,189326007.06824312,0,0,3.654820778723243e-05,7.575499762050916e-05
iwd,networkAnalysis,16694592.0,,65417216.0,1.342,112015453.45997025,116408240.25564797,0,0,1.6177806452558292e-05,1.7702878181481006e-05
iwd,transectAnalysis,276598231.0,,1824460800.0,273.939,2201504845.075411,2449856692.378472,0,0,0.026720438531266984,0.04432069069454089
iwd,transectAnalysis,265242471.0,,1778741248.0,84.65,2134835454.4145186,2364919024.0892305,0,0,0.007798112559698574,0.012836716227324827
iwd,transectAnalysis,272108841.0,,1806553088.0,20.956,2178353437.1447024,2412701760.00243,0,0,0.0020156532000016585,0.003286133305708495
iwd,transectAnalysis,274516563.0,,1818406912.0,29.398,2186453905.848415,2430108629.6239805,0,0,0.002799101775397159,0.004652165056182945
iwd,transectAnalysis,265270747.0,,1763545088.0,7.634,2134835454.4145186,2366137880.4830027,0,0,0.0007332692381223341,0.0011900733167655463
iwd,transectAnalysis,288605693.0,,1872986112.0,20.445,2260732005.166474,2502399875.0162854,0,0,0.002050840809576151,0.0033290550694459317
iwd,transectAnalysis,290090765.0,,1873666048.0,30.96,2268547745.1687584,2510549231.410357,0,0,0.003162755254331345,0.005101035700486108
iwd,transectAnalysis,284845558.0,,1861816320.0,15.507,2243537496.8464212,2493788558.813664,0,0,0.0015313401532042394,0.002535265329005064
iwd,transectAnalysis,284152630.0,,1854955520.0,327.177,2240826963.855525,2486961681.920523,0,0,0.03266051550973184,0.05349358544754046
iwd,transectAnalysis,262776322.0,,1751654400.0,3.773,2114969480.8459704,2345048765.94093,0,0,0.00035462378421587413,0.0005791990662550162
iwd,transectAnalysis,262628477.0,,1758679040.0,251.126,2118655073.3658495,2347814481.4954686,0,0,0.023386374259531165,0.03827405340167359
iwd,transectAnalysis,265019444.0,,1770438656.0,210.2,2133141622.7130628,2364532375.859092,0,0,0.019723384848869763,0.03230615723732786
iwd,transectAnalysis,282528944.0,,1853820928.0,74.011,2231601384.5907264,2472790596.639173,0,0,0.00723324855084227,0.01185122570686607
iwd,networkAnalysis,17058025.0,,65183744.0,1.643,131614778.94955334,131614778.94955334,0,0,2.8236197520387913e-05,2.8236197520387913e-05
iwd,networkAnalysis,16581094.0,,58834944.0,1.827,92533958.35257149,116714497.98252894,0,0,1.5927711300486727e-05,2.7356551630546743e-05
iwd,networkAnalysis,16562068.0,,58654720.0,1.605,124947068.96138571,125494171.3587927,0,0,2.7525554329111362e-05,2.775271925838827e-05
iwd,networkAnalysis,17264921.0,,65449984.0,1.631,124451254.66399725,131442547.96338297,0,0,2.489504726525487e-05,2.7844959617560737e-05
iwd,networkAnalysis,17199883.0,,105947136.0,1.473,155006923.5694242,155006923.5694242,0,0,1.8695024537999253e-05,1.8695024537999253e-05
iwd,networkAnalysis,16498362.0,,84168704.0,1.206,100824818.65375243,167857406.79660743,0,0,5.19659222011181e-06,2.611029468184662e-05
iwd,networkAnalysis,16810526.0,,73412608.0,1.341,110756347.55818874,118097549.1257276,0,0,1.2955202707485578e-05,1.5501995169868254e-05
iwd,networkAnalysis,16641487.0,,73863168.0,1.258,104011040.27752654,114726646.32373428,0,0,9.811489357801463e-06,1.3298835121937958e-05
iwd,transectAnalysis,286482105.0,,1865592832.0,44.201,2248555963.317439,2493768713.436298,0,0,0.004379118422088246,0.00718308460985771
iwd,networkAnalysis,17052990.0,,64520192.0,1.581,125481808.17112477,125867095.42028393,0,0,2.4933656461989162e-05,2.5091241193383954e-05
iwd,networkAnalysis,16536759.0,,57679872.0,1.783,93518245.16836607,138841043.60850045,0,0,1.6530928967519743e-05,3.74366759472517e-05
iwd,networkAnalysis,16882400.0,,64995328.0,1.453,96009833.41212907,107960495.73577082,0,0,1.1658108783840188e-05,1.6150268808854485e-05
iwd,networkAnalysis,16958372.0,,64557056.0,1.699,114081416.62277967,129400799.003073,0,0,2.1767566782034998e-05,2.85009334490482e-05
iwd,networkAnalysis,16555798.0,,59179008.0,1.621,108975373.36428724,128674233.41283284,0,0,2.088229799423512e-05,2.91430909792484e-05
iwd,networkAnalysis,16582611.0,,63840256.0,1.485,92533958.35257149,116143898.12617661,0,0,1.1023275759476925e-05,2.009351959177093e-05
iwd,networkAnalysis,16803640.0,,62742528.0,1.847,92546433.02173133,104190544.28489661,0,0,1.424090848178545e-05,1.9804700297977165e-05
iwd,networkAnalysis,16939980.0,,112672768.0,2.349,114081416.62277967,129135671.9944878,0,0,8.560188360174494e-07,1.0004308872300474e-05
iwd,transectAnalysis,285943402.0,,1866764288.0,210.006,2246958847.967667,2489722057.7887664,0,0,0.020655477098854128,0.03384448727651284
iwd,networkAnalysis,17558881.0,,65036288.0,1.743,111459721.39328955,112645439.30885752,0,0,2.0933038556250766e-05,2.146769696105133e-05
iwd,networkAnalysis,16876207.0,,65052672.0,1.457,96009833.41212907,106374166.27761714,0,0,1.1668588184201071e-05,1.5575184477102057e-05
iwd,networkAnalysis,17223932.0,,76390400.0,1.671,114952325.01373163,121521804.43239723,0,0,1.66698919552134e-05,1.950980495416657e-05
iwd,transectAnalysis,261467338.0,,1743499264.0,3.359,2111815973.7491229,2341858477.373507,0,0,0.00032005827150806984,0.000519959617644551
iwd,transectAnalysis,279174611.0,,1831817216.0,25.306,2214638870.9171476,2454835087.6575193,0,0,0.0025062109859384334,0.004078698825754739
iwd,networkAnalysis,17244315.0,,64708608.0,1.823,113681854.98927045,126360840.14435233,0,0,2.3096341759132022e-05,2.9075895746330186e-05
iwd,networkAnalysis,17084199.0,,62754816.0,2.164,129853853.19381629,129853853.19381629,0,0,3.756394311977614e-05,3.756394311977614e-05
iwd,networkAnalysis,16617009.0,,63725568.0,1.661,94553714.64105168,103941001.69933742,0,0,1.324691281208635e-05,1.728064778328135e-05
iwd,networkAnalysis,16750187.0,,105443328.0,2.799,116157112.9054234,130619240.97438507,0,0,7.757887024401403e-06,1.8229961709663634e-05
iwd,networkAnalysis,17135045.0,,105308160.0,2.999,129949124.14182933,135142271.18075198,0,0,1.911753050293415e-05,2.314659959095302e-05
iwd,networkAnalysis,17137673.0,,63471616.0,2.193,129949124.14182933,129949124.14182933,0,0,3.771472912567143e-05,3.771472912567143e-05
iwd,networkAnalysis,16780773.0,,63791104.0,1.767,94822007.68942277,111258503.42314431,0,0,1.4184975898102866e-05,2.16984952646556e-05
iwd,networkAnalysis,16946374.0,,65175552.0,1.614,114081416.62277967,125758111.18001765,0,0,2.042029919650364e-05,2.529582073822734e-05
iwd,networkAnalysis,16814683.0,,64282624.0,1.741,96209594.426487,106166770.1147241,0,0,1.4379841873762164e-05,1.8864533342869812e-05
iwd,networkAnalysis,16590336.0,,65130496.0,1.411,133018085.1818796,133018085.1818796,0,0,2.478078326821744e-05,2.478078326821744e-05
iwd,transectAnalysis,264754363.0,,1770008576.0,152.808,2128482140.6992118,2361826567.4393325,0,0,0.014171011661737423,0.023395475940743024
iwd,transectAnalysis,283457570.0,,1852702720.0,134.789,2254395731.2684293,2494966897.5824094,0,0,0.01400703959991232,0.022395758742713722
iwd,transectAnalysis,282771264.0,,1850703872.0,95.133,2263196689.684999,2511540882.7509117,0,0,0.010151850479972394,0.016263843240776843
iwd,networkAnalysis,17242611.0,,110874624.0,4.451,113681854.98927045,135173844.24009,0,0,3.2324615900204946e-06,2.797999038688027e-05
iwd,networkAnalysis,16477753.0,,105779200.0,2.187,112590466.76264215,190200629.72122616,0,0,3.8536680473993556e-06,4.77638268430204e-05
iwd,networkAnalysis,16585988.0,,57188352.0,1.942,98912975.8757303,114883865.21347883,0,0,2.096231705164233e-05,2.8986040570197805e-05
iwd,networkAnalysis,16600064.0,,107638784.0,4.982,133018085.1818796,148793858.0040768,0,0,3.271003525086475e-05,5.304259214144373e-05
iwd,networkAnalysis,16622002.0,,60743680.0,2.209,93765194.29564361,102577863.6725636,0,0,1.8870800805763634e-05,2.3906975915420847e-05
iwd,networkAnalysis,16610080.0,,62300160.0,1.578,89326996.42989273,106289411.25479206,0,0,1.1033158099064276e-05,1.7957720098412147e-05
iwd,networkAnalysis,16576531.0,,107917312.0,2.181,128919780.99794489,150214851.4519909,0,0,1.1850144529021296e-05,2.3865382483227012e-05
iwd,networkAnalysis,16961779.0,,75882496.0,2.576,101321460.43225686,130453814.48005624,0,0,1.6952857679763416e-05,3.6367038369547386e-05
iwd,networkAnalysis,16825906.0,,65216512.0,1.334,112201249.67064576,112201249.67064576,0,0,1.621475030684674e-05,1.621475030684674e-05
iwd,networkAnalysis,16984415.0,,65036288.0,1.508,135576284.91016212,135576284.91016212,0,0,2.751911145441557e-05,2.751911145441557e-05
iwd,networkAnalysis,16925395.0,,64593920.0,2.515,92880075.40316838,119627579.3216167,0,0,1.840388631007543e-05,3.580667626781854e-05
iwd,networkAnalysis,16603988.0,,65609728.0,2.355,133347444.40815526,133347444.40815526,0,0,4.126853882366316e-05,4.126853882366316e-05
iwd,networkAnalysis,17517428.0,,65544192.0,1.682,96331353.54248749,110601184.23318782,0,0,1.3396559312749227e-05,1.9605856424048e-05
iwd,networkAnalysis,17635162.0,,107958272.0,1.634,122732602.21364488,137557128.6098882,0,0,6.245360080850137e-06,1.2511938939843044e-05
iwd,networkAnalysis,16806183.0,,65040384.0,1.382,92546433.02173133,104213176.51559617,0,0,9.83408335286728e-06,1.4005228684737527e-05
iwd,transectAnalysis,262717996.0,,1757396992.0,51.941,2120790809.1708417,2346249774.2401705,0,0,0.004882985896138756,0.007912517205071298
iwd,transectAnalysis,287009500.0,,1860071424.0,65.31,2249520642.1697187,2492988992.1382036,0,0,0.0065800341774048116,0.010693613019437135
iwd,networkAnalysis,17903540.0,,102686720.0,1.885,137498243.68444562,138555889.94160822,0,0,1.6975869048278157e-05,1.7491631142570406e-05
iwd,networkAnalysis,17057998.0,,105787392.0,1.426,131614778.94955334,141156763.20460457,0,0,9.527909515131436e-06,1.3048016398360257e-05
iwd,networkAnalysis,16714321.0,,106778624.0,1.237,108667262.45718151,140173011.3436804,0,0,6.043884519108706e-07,1.0686630886082402e-05
iwd,networkAnalysis,17669626.0,,107454464.0,1.71,113737633.0658745,153696350.4033882,0,0,2.779537165807922e-06,2.0456403532632997e-05
iwd,networkAnalysis,18075875.0,,74420224.0,1.914,127695963.4902651,168955842.1561698,0,0,2.6379651230751487e-05,4.6809610898013794e-05
iwd,networkAnalysis,16663029.0,,109178880.0,1.201,122591029.21151784,139895190.20061773,0,0,4.167148844192251e-06,9.543544030991978e-06
iwd,networkAnalysis,17281803.0,,65454080.0,1.593,113499238.13555092,137549087.99293768,0,0,1.9799901614879522e-05,2.9711090993951005e-05
iwd,networkAnalysis,17149654.0,,75616256.0,1.472,100834721.93761635,122731571.20730433,0,0,9.603379775503874e-06,1.7941863168742916e-05
iwd,networkAnalysis,17544258.0,,74354688.0,1.661,101048740.56517546,110844402.71694283,0,0,1.147048478293037e-05,1.5679699302765346e-05
iwd,networkAnalysis,18021195.0,,64987136.0,2.021,118260926.03042391,154362354.86036435,0,0,2.785335648067262e-05,4.672841616926827e-05
iwd,networkAnalysis,17760908.0,,63774720.0,1.986,117817163.3672777,117817163.3672777,0,0,2.7765906034920547e-05,2.7765906034920547e-05
iwd,networkAnalysis,16778829.0,,63733760.0,1.502,94822007.68942277,103969809.21513575,0,0,1.2079912969820047e-05,1.563446025082994e-05
iwd,networkAnalysis,17650029.0,,63909888.0,1.892,95984581.04648249,112461510.93833417,0,0,1.5699335488786938e-05,2.3764162479415598e-05
iwd,networkAnalysis,17359755.0,,73670656.0,1.567,132999934.31949389,137044338.56244045,0,0,2.4051141388778192e-05,2.5690678242010423e-05
iwd,networkAnalysis,17646416.0,,65523712.0,1.76,95984581.04648249,112327488.96634792,0,0,1.3869237548415338e-05,2.1310380210058022e-05
iwd,transectAnalysis,274951944.0,,1815617536.0,16.086,2198827951.5939393,2431793742.7964077,0,0,0.0015947147027393046,0.0025641924552948043
iwd,transectAnalysis,270963052.0,,1803010048.0,16.17,2173376466.2473936,2407917958.4085517,0,0,0.0015493133061514639,0.0025304450631002695
iwd,transectAnalysis,284711273.0,,1859584000.0,232.947,2243537496.8464212,2493788558.813655,0,0,0.023138402865445055,0.038219421626473384
iwd,networkAnalysis,17963765.0,,107851776.0,1.831,137498243.68444562,147093093.4583347,0,0,1.404296874022627e-05,1.858786686691219e-05
iwd,networkAnalysis,16737649.0,,65101824.0,1.423,100850889.61956885,105846744.8990174,0,0,1.3160343482843724e-05,1.4999473270676035e-05
iwd,networkAnalysis,17640726.0,,65400832.0,1.756,95984581.04648249,112116690.22796728,0,0,1.3893538290640766e-05,2.1222007939051456e-05
iwd,networkAnalysis,17674332.0,,108187648.0,1.669,123207263.71943168,144262320.03387874,0,0,6.485041912782596e-06,1.557601502593183e-05
iwd,networkAnalysis,16501159.0,,58593280.0,1.68,100824818.65375243,165041856.8782002,0,0,1.835455314419338e-05,4.626438258510092e-05
iwd,networkAnalysis,16572202.0,,65519616.0,1.225,113938937.55542164,120522073.76890695,0,0,1.5344488565238685e-05,1.7430739572196945e-05
iwd,networkAnalysis,17785977.0,,107556864.0,1.687,138118256.23409802,156296331.477417,0,0,1.333785054453011e-05,2.127127350266673e-05
iwd,networkAnalysis,17608317.0,,64114688.0,1.892,106410580.00448531,114613412.03152204,0,0,2.070222144959034e-05,2.471719399395701e-05
iwd,networkAnalysis,17239946.0,,80736256.0,1.536,123197054.83284774,127434604.15785685,0,0,1.687240554207474e-05,1.8556256356977167e-05
iwd,networkAnalysis,16637569.0,,74477568.0,1.233,96811481.68146186,106581935.59101526,0,0,7.124026711937679e-06,1.0240586381333628e-05
iwd,networkAnalysis,17473653.0,,65523712.0,1.683,96714952.90445596,110204704.52366063,0,0,1.3580457421795615e-05,1.945380494446619e-05
iwd,networkAnalysis,17474574.0,,65495040.0,1.759,96714952.90445596,110213041.77318579,0,0,1.4206763667090182e-05,2.0349130530902132e-05
iwd,networkAnalysis,17564708.0,,65191936.0,1.699,111459721.39328955,111459721.39328955,0,0,2.0336196080884727e-05,2.0336196080884727e-05
iwd,networkAnalysis,16634773.0,,73093120.0,1.239,99275105.29514532,105511997.3547571,0,0,8.392116619037322e-06,1.0391228791570512e-05
iwd,transectAnalysis,286338253.0,,1864556544.0,33.509,2252277292.601059,2493768713.436298,0,0,0.0033610745035300457,0.00545451587936347
iwd,networkAnalysis,17382177.0,,75665408.0,1.59,101797480.3785,125377714.28277466,0,0,1.0749013443015672e-05,2.044836860916156e-05
iwd,networkAnalysis,16915131.0,,65363968.0,1.495,117294226.24758662,117294226.24758662,0,0,2.0084420446757125e-05,2.0084420446757125e-05
iwd,networkAnalysis,17423653.0,,74854400.0,1.607,101355109.97461893,114797821.54278038,0,0,1.1017194465116446e-05,1.6605760493224714e-05
iwd,networkAnalysis,16476917.0,,75030528.0,1.159,112590466.76264215,191339883.03164822,0,0,1.1261751519801264e-05,3.4873514146875244e-05
iwd,networkAnalysis,16477074.0,,106000384.0,1.142,112590466.76264215,191125408.7419537,0,0,1.9469491193012358e-06,2.5149015258405544e-05
iwd,networkAnalysis,17033533.0,,58785792.0,1.855,105432507.59999079,123281815.274226,0,0,2.2385284262704897e-05,3.0950985428175895e-05
iwd,networkAnalysis,16493568.0,,64557056.0,1.293,104214771.6530215,172796522.49366692,0,0,1.3265506866118145e-05,3.620610421738466e-05
iwd,networkAnalysis,18074281.0,,75378688.0,1.908,118260926.03042391,168512154.11222586,0,0,2.1166714053717136e-05,4.597076870452585e-05
iwd,networkAnalysis,17040122.0,,107106304.0,1.401,105432507.59999079,138096674.0820004,1,0,0.0,1.1232140495980616e-05
iwd,networkAnalysis,16622034.0,,65138688.0,1.379,93765194.29564361,102578147.11328098,0,0,1.0212457061458725e-05,1.3356462875695296e-05
iwd,networkAnalysis,17352084.0,,89939968.0,1.564,107869244.71207035,141283780.29221976,0,0,7.254327331172411e-06,2.077411302081612e-05
iwd,networkAnalysis,17762983.0,,65359872.0,1.765,117817163.3672777,119952041.19831319,0,0,2.3952353969021063e-05,2.49271536233066e-05
iwd,networkAnalysis,16569832.0,,108109824.0,1.195,113938937.55542164,144733062.60177606,0,0,1.8020550354924196e-06,1.1321977331696906e-05
iwd,networkAnalysis,16568854.0,,65282048.0,1.272,113938937.55542164,122142204.26971757,0,0,1.601139174424948e-05,1.871081865265364e-05
iwd,networkAnalysis,16568423.0,,107597824.0,1.166,124115248.08586478,142925335.53366798,0,0,4.982398948145392e-06,1.0656368413799563e-05
iwd,networkAnalysis,17506378.0,,75898880.0,1.617,106910834.45148571,117180447.06413206,0,0,1.2972891524240683e-05,1.726886618227945e-05
iwd,networkAnalysis,17636950.0,,72916992.0,1.692,122732602.21364488,122732602.21364488,0,0,2.180536910930005e-05,2.180536910930005e-05
iwd,networkAnalysis,17553799.0,,103878656.0,1.627,111459721.39328955,145525766.33724853,0,0,3.1909163924560417e-06,1.75295212716649e-05
iwd,networkAnalysis,16682707.0,,75034624.0,1.266,96543661.74512546,111855284.31291485,0,0,7.044534764285932e-06,1.2059322443519148e-05
iwd,networkAnalysis,17301033.0,,65347584.0,1.596,113499238.13555092,145957525.32521576,0,0,1.9881160309005133e-05,3.328274375527382e-05
iwd,networkAnalysis,17432298.0,,65187840.0,1.686,117292193.87629163,117292193.87629163,0,0,2.272632506868173e-05,2.272632506868173e-05
iwd,networkAnalysis,16667224.0,,72622080.0,1.26,122591029.21151784,122591029.21151784,0,0,1.6288023650675308e-05,1.6288023650675308e-05
iwd,networkAnalysis,16633781.0,,65064960.0,1.394,99275105.29514532,102682212.4750006,0,0,1.2337163541215722e-05,1.3565864504560942e-05
iwd,networkAnalysis,16664436.0,,74371072.0,1.255,122591029.21151784,122591029.21151784,0,0,1.5655544457246986e-05,1.5655544457246986e-05
iwd,networkAnalysis,17734597.0,,122798080.0,2.318,144601624.3941735,167549884.01922578,0,0,1.3074893479984196e-05,2.6836236348108014e-05
iwd,networkAnalysis,17439174.0,,65417216.0,1.654,117292193.87629163,117292193.87629163,0,0,2.219683527102755e-05,2.219683527102755e-05
iwd,networkAnalysis,17660741.0,,65249280.0,1.717,113737633.0658745,114791065.35730682,0,0,2.1537999263992153e-05,2.2005922434876316e-05
iwd,networkAnalysis,16841034.0,,62345216.0,1.63,93482387.27351432,104523494.13974921,0,0,1.3129989817280201e-05,1.778582767267588e-05
iwd,networkAnalysis,17617413.0,,107167744.0,1.64,112914351.57073802,135495437.6997144,0,0,2.438108440905175e-06,1.2018567175586708e-05
iwd,networkAnalysis,16605878.0,,106967040.0,1.236,133347444.40815526,133542025.76478936,0,0,8.435242045794899e-06,8.497460229239438e-06
iwd,networkAnalysis,17679453.0,,74330112.0,1.71,123207263.71943168,137897766.978632,0,0,2.1622187520125927e-05,2.8120946246059798e-05
iwd,networkAnalysis,17918576.0,,74489856.0,1.916,137498243.68444562,137498243.68444562,0,0,3.1231403455189375e-05,3.1231403455189375e-05
iwd,networkAnalysis,17402402.0,,72859648.0,1.608,122895083.51330414,122895083.51330414,0,0,2.0814278345501535e-05,2.0814278345501535e-05
iwd,networkAnalysis,16912608.0,,105926656.0,1.357,117294226.24758662,139630171.19188443,0,0,3.9906636361589055e-06,1.183185056767405e-05
iwd,networkAnalysis,17426734.0,,65413120.0,1.654,101355109.97461893,114458402.08868317,0,0,1.5379253417362073e-05,2.0986033959180213e-05
iwd,networkAnalysis,17549189.0,,73248768.0,1.666,110949297.0186797,116062124.4245208,0,0,1.624875426321403e-05,1.845235931253776e-05
iwd,networkAnalysis,17522400.0,,59125760.0,2.014,108018309.76574546,110646244.0210157,0,0,2.547415470813384e-05,2.6843369529252873e-05
iwd,networkAnalysis,17223996.0,,70901760.0,1.536,123197054.83284774,123197054.83284774,0,0,2.0780283146241402e-05,2.0780283146241402e-05
iwd,networkAnalysis,16751521.0,,65126400.0,1.337,116157112.9054234,116157112.9054234,0,0,1.765064873281222e-05,1.765064873281222e-05
iwd,networkAnalysis,17787566.0,,108412928.0,1.761,117433461.70227781,156780314.83559588,0,0,4.109502213725411e-06,2.203482519252752e-05
iwd,networkAnalysis,17403517.0,,65884160.0,1.601,113447135.42112769,117042542.50911872,0,0,1.9699625787124823e-05,2.118877093750028e-05
iwd,networkAnalysis,17072137.0,,65511424.0,1.498,99321567.68816087,126645236.18462099,0,0,1.31025691115362e-05,2.3691410678066895e-05
iwd,networkAnalysis,16825914.0,,64659456.0,1.439,112201249.67064576,112201249.67064576,0,0,1.7698399177250362e-05,1.7698399177250362e-05
iwd,networkAnalysis,16788287.0,,59813888.0,1.639,96823750.3169001,113329875.13486758,0,0,1.5692569195758365e-05,2.2691338973442702e-05
iwd,networkAnalysis,17166757.0,,62676992.0,1.752,93499122.86992311,119500535.07880995,0,0,1.3969935188097178e-05,2.5754910240279676e-05
iwd,networkAnalysis,16802894.0,,59568128.0,1.643,92546433.02173133,104183905.30538964,0,0,1.4017272727849732e-05,1.896372533526354e-05
iwd,networkAnalysis,16567281.0,,102739968.0,1.197,124947068.96138571,135085506.67850748,0,0,6.87675650199945e-06,1.0016273344497882e-05
iwd,transectAnalysis,267180160.0,,1785487360.0,6.887,2149896374.397794,2382280025.7629576,0,0,0.0006492572738679347,0.0010632886781847437
iwd,transectAnalysis,285121804.0,,1861120000.0,78.372,2255754357.8657603,2498504592.9702034,0,0,0.008001169162558022,0.012922904071362063
iwd,networkAnalysis,16580881.0,,106946560.0,1.227,112605495.59905826,137468998.11650318,0,0,1.7962920324371094e-06,9.688608650777644e-06
iwd,networkAnalysis,17659159.0,,65798144.0,1.727,113737633.0658745,113737633.0658745,0,0,2.1418219643532526e-05,2.1418219643532526e-05
iwd,networkAnalysis,16527764.0,,105943040.0,1.178,111939418.18917148,143924392.76135778,0,0,1.8273929099976605e-06,1.1574796078333287e-05
iwd,networkAnalysis,17394243.0,,79634432.0,1.565,122895083.51330414,125657360.75810856,0,0,1.751479372442208e-05,1.8633147573936702e-05
iwd,networkAnalysis,16642460.0,,65769472.0,1.267,104011040.27752654,109356780.6021788,0,0,1.2534584386384457e-05,1.428677803913352e-05
iwd,networkAnalysis,16836175.0,,62984192.0,1.585,93482387.27351432,104480212.216513,0,0,1.2505499311960867e-05,1.7015054419215843e-05
iwd,networkAnalysis,16484735.0,,63442944.0,1.428,104214771.6530215,182284640.91760322,0,0,1.5062116988964249e-05,4.3903048874173266e-05
iwd,networkAnalysis,16606328.0,,64106496.0,1.407,89326996.42989273,108134190.37935212,0,0,9.180058027943357e-06,1.6025724404736846e-05
iwd,networkAnalysis,17474799.0,,65728512.0,1.644,126864588.7421416,126864588.7421416,0,0,2.6001416499643897e-05,2.6001416499643897e-05
iwd,networkAnalysis,17408180.0,,65634304.0,1.612,113447135.42112769,116518614.1200044,0,0,1.9939172456987266e-05,2.1220057559470516e-05
