workflow,process,task_hash,a_bytes,c_bytes,M_peak_rss_bytes,M_cgroup_peak_bytes,runtime_seconds
methylseq,NFCORE_METHYLSEQ:FASTA_INDEX_METHYLSEQ:GUNZIP,902bc39736a26365c52fb6040cf5476f,100352,4278061,3670016,32202752,0
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQC,417855970a0e81cd6032b9986ea97618,14784921,52324628,271476326,345133056,4
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQC,5c771686bd1e3174322acd63f5511b95,14155776,49723879,219257241,294944768,4
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQC,c6f8895991231df57da9296f722c10e6,15414067,51970140,302304460,385732608,4
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:TRIMGALORE,ded1f105a47f15155e6987d3bfbab0fd,80320921,100268457,215167795,312725504,5
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:TRIMGALORE,bee0675c13e4fe04fb1e2425b59b6fe9,94266982,90725153,195454566,297926656,6
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:TRIMGALORE,270808193677ea68c44b19b4e654be66,108317900,102663392,212022067,321601536,5
methylseq,NFCORE_METHYLSEQ:FASTA_INDEX_METHYLSEQ:BISMARK_GENOMEPREPARATION_BOWTIE,4077ea22d757229b85ec3f8ca6c18348,4718592,15101445,123102822,229478400,6
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQC,abb7421f8abc27d0e61669e7d939f5a3,13107200,50620647,305555046,379904000,4
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:TRIMGALORE,3c25daa0ab67e092218ed5d7c491332c,62704844,87996617,202480025,298975232,8
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQ_ALIGN_DEDUP_BISMARK:BISMARK_ALIGN,691c51b60142d7c5402e352c280ee695,140509184,90735394,137363456,184463360,11
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQ_ALIGN_DEDUP_BISMARK:BISMARK_ALIGN,3744968aac0aadb90b4795087dcadbec,170498457,119864296,152148377,174555136,12
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQ_ALIGN_DEDUP_BISMARK:BISMARK_ALIGN,37a4c447ec31a23a50ecb1d73c33f482,54001664,45343387,104123596,121610240,7
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQ_ALIGN_DEDUP_BISMARK:BISMARK_DEDUPLICATE,9814254fd2c936f786f00abe30a3f634,19922944,6703789,6606028,55803904,0
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQ_ALIGN_DEDUP_BISMARK:BISMARK_DEDUPLICATE,98fe93b375a50a137213e1582c6c1d02,16252928,6690685,8388608,50720768,0
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQ_ALIGN_DEDUP_BISMARK:BISMARK_DEDUPLICATE,444461317c2cac988fb7f0ab0fc50601,1153433,8234925,7340032,53301248,0
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQ_ALIGN_DEDUP_BISMARK:BISMARK_ALIGN,93b1d287dc9b60a0ee8c05a1c51a1238,200697446,128767595,180669644,208859136,13
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQ_ALIGN_DEDUP_BISMARK:BISMARK_METHYLATIONEXTRACTOR,69e9928d4024ac78b1bee9b65d3c36f9,2936012,12118444,33554432,55382016,12
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQ_ALIGN_DEDUP_BISMARK:SAMTOOLS_SORT,121d7420553926baf16a4a4015bdd82e,213811,8530012,3355443,73101312,1
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQ_ALIGN_DEDUP_BISMARK:SAMTOOLS_SORT,c28f2e3430e20c744b6d5c9167f7a787,214732,8740154,3250585,49238016,0
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQ_ALIGN_DEDUP_BISMARK:SAMTOOLS_SORT,ab5eacda0f39678aca66ce49a59f1dad,163328,8387906,3355443,49401856,0
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQ_ALIGN_DEDUP_BISMARK:BISMARK_METHYLATIONEXTRACTOR,9d96bea9800760d6ea32e5b597a2448c,2936012,12273917,33344716,55373824,12
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQ_ALIGN_DEDUP_BISMARK:BISMARK_DEDUPLICATE,5f95d06561c426b7f8314a2e86cc69ce,23592960,29194231,8388608,50978816,1
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQ_ALIGN_DEDUP_BISMARK:BISMARK_REPORT,5116e49bbc599ebd66f2df3bd844a1f4,4299161,8809296,9542041,306802688,1
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQ_ALIGN_DEDUP_BISMARK:SAMTOOLS_INDEX,ecb15de526c40eb3d038cdcb35672657,163225,8786792,3250585,45322240,0
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQ_ALIGN_DEDUP_BISMARK:BISMARK_REPORT,347a068ac8da837fc159716a22344fe9,4299161,8878150,9751756,306049024,1
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQ_ALIGN_DEDUP_BISMARK:SAMTOOLS_INDEX,922346c08a2af52d9c594ae2025eca06,163737,8923693,3355443,44752896,0
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQ_ALIGN_DEDUP_BISMARK:SAMTOOLS_INDEX,d0ef8898d21f7ef57e5de0452f15c746,132915,8800716,3355443,45150208,1
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQ_ALIGN_DEDUP_BISMARK:SAMTOOLS_SORT,c6ba11ef74e7aa251eceb8cea793a933,216883,8607635,3250585,47325184,0
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQ_ALIGN_DEDUP_BISMARK:BISMARK_METHYLATIONEXTRACTOR,b145e470d74356e40fcdb5279bf91a29,1992294,12347446,26319257,54452224,13
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQ_ALIGN_DEDUP_BISMARK:BISMARK_REPORT,4d784d92cd22aeb8c074dd08888b8855,4299161,8601665,9437184,343392256,1
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQ_ALIGN_DEDUP_BISMARK:BISMARK_METHYLATIONEXTRACTOR,9c2cca0802b96944fc8dfa0008bea53b,3040870,12161459,33030144,55525376,11
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQ_ALIGN_DEDUP_BISMARK:BISMARK_REPORT,e999e42810f3eace012d818cabff6009,4299161,8344153,9542041,305696768,1
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQ_ALIGN_DEDUP_BISMARK:SAMTOOLS_INDEX,7dd7f1302bebc522aa836c2be147e7bb,165273,8825857,3145728,45199360,0
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:FASTQ_ALIGN_DEDUP_BISMARK:BISMARK_SUMMARY,8f31cc622a06a274d923c73f8d6f905b,4299161,9535878,9437184,181989376,1
methylseq,NFCORE_METHYLSEQ:METHYLSEQ:MULTIQC,29a40f96e947dcc0e8be92a620758cf7,103704166,209405676,916979712,1146658816,25
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:KHMER_UNIQUEKMERS,647b838956f30afc80824c053d864b1c,16882073,30660842,47290777,91869184,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,3e637293ab9507ac43e3960bc13a26eb,685158,5547158,2936012,39645184,1
chipseq,NFCORE_CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,b0642fa80200d8a67043cc2d386f795c,12478054,17671055,3355443,57577472,0
chipseq,NFCORE_CHIPSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS,973e639414c845269a52093e5f427b78,40550,4013568,2831155,32116736,1
chipseq,NFCORE_CHIPSEQ:PREPARE_GENOME:BWA_INDEX,ef2fbe7ee6ed52f91a6b177a8f4ee7cd,49073356,3171852,133588582,162562048,10
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,6f75919318d0593eb3ae6fd5ee24af2e,20552089,53739228,396361728,477937664,6
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,6a1387660d1fb767fe7f1029ffa19474,23068672,54613576,406218342,494198784,7
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,7ba0ba9b3a36a01443d7def8bc3d028e,235405312,221692346,212756070,325484544,18
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,5395f9ecb43018a7b466da45406ca190,235300454,221961881,171337318,311824384,18
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,7471e5f683b1c8382d5970f3998c55fe,23068672,54637180,428448153,503468032,7
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,556b89b39e150cec686bf2930a6c14f0,259837132,246639366,87975526,363757568,23
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,c77521b53394b328f2077d4c5c759479,261619712,245743820,99195289,357568512,23
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,2a2d212b12dc23261cdd89a5f1311a07,23383244,53242662,457598566,535621632,7
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,18994c7c0f686fe2bd75170c41875d51,267072307,250966563,132959436,339128320,22
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BWA_MEM,c8bf25745fc58ba513f3d3afd406708b,86926950,69795952,180145356,212230144,7
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,ae0bb7868dbf918e8ddd887adc3a9132,262668288,248355162,89233817,373002240,22
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,b8164fed5a81b5e9e6d383f1bdc7c80b,23278387,55052458,443233075,515424256,9
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BWA_MEM,e1ee652f8f14127da5a2dc365ec8386b,87031808,70830887,180459929,213749760,7
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BWA_MEM,fb1067cc16dcacad369a400070f5326d,86717235,68236271,186961100,218857472,9
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BWA_MEM,583d5504b2f0607e183658740cc59ec2,85354086,67086564,183500800,215064576,8
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,7bcfde4c8d0bb5e3017122bb38f3dd29,24536678,27735957,3355443,110411776,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,4adfa7f1d6cd2a2597405f349955b29b,24536678,27738421,3145728,112828416,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,ba186033aaa7219d0a220434159f88af,24117248,27279573,4823449,115482624,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,e9a43127a22c1352a713ec5e68fb23c0,24746393,27208067,5242880,104710144,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,baf44ec2965bb69e12cdb3aabd4a609f,10800332,18205495,3250585,57159680,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,8357ed46a000a8589264523be36b743a,10800332,18496937,3460300,45027328,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BWA_MEM,0602bbe43d8035c7b91fd180d66d97b1,85668659,68426190,184549376,215613440,9
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,095525675be00deb44cb8bf18101376c,9122611,16664428,3355443,53604352,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,8f702c9ce1b75bcf2f088f3442bee1be,9122611,15559829,3355443,54693888,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,ca2e487685a069600130bf4290075d4e,24326963,27885573,5033164,104349696,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,c771e1596b03e10ecd01187b521eb659,8703180,16304569,3355443,46112768,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BWA_MEM,0b2ab9a40d155b02d8d64803087c55db,85039513,68035581,174692761,215474176,8
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,7daa7541bd1d427d3ec90a22660247e6,23907532,27423060,3460300,104243200,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,44bfa02d57b4bf919c50d0ae2377ac0e,8808038,15585469,3355443,55025664,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES,1008620632104bee4cde46d46c5031dd,13316915,2960751,105381888,178171904,2
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES,f7e83d053bb4f0405239ab03e74c591c,13316915,3322136,105486745,176390144,2
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES,fa5cc186c75221fdd85c5a5c043c71e9,13316915,3332935,107164467,177704960,2
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,bffde687d00b477295b18de6f2784746,10800332,17442948,3355443,44666880,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,1498fcbbf567d7d75500fc4aa5215ab7,202240,8193459,3355443,44572672,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES,e76960b4d15affb13cf230ae1215bb03,13316915,3228142,106220748,180580352,2
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,b217aab40c919b42110c60aa50393153,10800332,18517928,3250585,45178880,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,6d28d4329ecf049f9b94ea751d69302c,10800332,18903508,3460300,45211648,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES,fb4eacb390d9eebf27c9ebf79ff177a7,13316915,2994926,106849894,178143232,3
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES,2c51f7a09de0934770acaed8a7582a72,13316915,3150208,106745036,181178368,2
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,3c62d47d10258eeef59e6d050869ea5e,8808038,17103585,3355443,44609536,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,50cec3f1479867d09beec5d667e2c9ad,10800332,17743436,3250585,46059520,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES,583dc023b99d1b10f4ef74c27bc7157a,49912217,86798059,2254857830,2314309632,10
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,616d46bd52d659bcf1af39ede52c4e0a,9227468,17162743,3355443,45359104,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,2f7c110ca0fd8007df8cb13486b30205,202137,8221002,3250585,44969984,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,07651bf3c4baa367b36987e2a6d00179,9122611,16998378,3250585,44326912,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES,1effedf65c910b0ef5265f924abfeb86,50121932,87670223,2147483648,2344984576,10
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,9ee540ca353efc63ce5e5b2c39055827,9122611,16853930,3250585,45436928,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,13131168514e4a3cd35d85bba3fdc3d8,202240,8218500,3355443,45006848,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,2f674c100a90b42d29e456e76abbe6aa,9122611,16386973,7340032,45228032,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,47cbf1e2344e3e1eb86cf1fbe4ffb5ce,202240,8260442,3355443,44888064,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,12207552496505c5f1a8181f9ccae93f,8703180,16385891,3355443,45322240,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,9fe7cfdd8fe896866e9b7bf059f13820,8808038,16523467,3250585,44670976,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,5de4378b93bb639ce4bf565fe7ee6bd3,201728,7086867,3355443,44822528,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,223a0ed4576b9302f3543c8817425687,203366,8447912,3355443,45301760,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,c832eb1ac6c6bd818910493ced80868c,8703180,16728187,3355443,45805568,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES,fed0e9f7a4c13bb437b67e56d10d6605,46137344,84514233,2147483648,2317656064,8
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX,90f710ddb8e34eb11be7630ab4e8398d,11114905,18889394,3355443,57835520,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX,57236bccf6b5dbbb8cde8d559bd72a54,11219763,18995501,3355443,57380864,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX,3308c358a3bce3810c3231e9a8ebd47b,9227468,15934068,3355443,54804480,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAMTOOLS_FILTER,b2f595b61d22319ed58b53b4cd9cca8a,20761804,25397318,12163481,56737792,3
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:SAMTOOLS_SORT,f48a85b210431ddcdd0a4ec69347dee1,18979225,25978332,15099494,114003968,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_REMOVE_ORPHANS,a3a9bb14fc9f828c78724eb94fd29515,21286092,33173287,23488102,105209856,2
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES,5067b1ab1080646bf8da11c6f2b16b33,46766489,83198318,2147483648,2300735488,11
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX,883de5471a61efc5dc7f67b3e71f06c1,9542041,17285932,3250585,53846016,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES,234e847719af65cf1e06f31275f0b59a,46661632,82751315,2147483648,2281152512,9
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,c996eac188d08b59793a913e045ecd3a,20447232,24328686,3145728,114163712,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX,d7e2d2b275e5d69492fb0e43a1a21301,9542041,16580214,3250585,54681600,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAMTOOLS_FILTER,3b872ad7f6e7935510ee259e32c20831,15938355,21590955,12268339,54317056,3
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,eef195b8ce487e78a71a35656f93cdfd,9542041,16514979,3355443,45465600,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAMTOOLS_FILTER,ef6f9e3eff6d581d994f16c3a04095e7,20447232,25387851,12373196,56127488,3
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAMTOOLS_FILTER,4f71adaaed83cd7b7217ea386e2e4359,14470348,21040887,12163481,52355072,2
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAMTOOLS_FILTER,16e7b28837e7298535d2cf39da7fb9fe,15833497,21749224,12268339,52973568,2
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:SAMTOOLS_SORT,219aed5cb8a09f5771fcb77385cbf627,12478054,18139491,3250585,81653760,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:SAMTOOLS_SORT,93137ab560a1808ff10bcea1b5a534a8,10380902,16181143,3460300,79507456,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:SAMTOOLS_SORT,39630edc0a3d926d965b2df971873d0e,18454937,23213869,67842867,111837184,2
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_REMOVE_ORPHANS,47578d839005b3062fdad4eabdbc216b,12792627,26803037,23488102,75362304,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_REMOVE_ORPHANS,d2e2f6b710a34b1ad5868459c85e9a81,15309209,28465467,23592960,82071552,2
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES,7bde43eced8b7ed04720d7ade7cfe8f3,45717913,82581158,2147483648,2258935808,11
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:SAMTOOLS_SORT,8e9ccd6fcdab3f8729e60d29ff406d4c,12373196,17823178,3355443,80592896,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_REMOVE_ORPHANS,a19130cd530273309627ea4b2f64d769,20761804,32419935,23488102,103440384,2
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_REMOVE_ORPHANS,014b34280d44822caab2f267b6d06785,15414067,28581237,23697817,82202624,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX,d31b5acbc5927b9c00ab7eca7285910d,9122611,16466749,3250585,53714944,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:PHANTOMPEAKQUALTOOLS,3e760d4b5d5d82b77ab1091b1e9f1c09,85458944,17610500,121739673,427753472,7
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAMTOOLS_FILTER,975898bfe1bdf8d8581b9dfef38a1084,13631488,20523270,12268339,50810880,2
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_FILTER_BAMTOOLS:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,8d7947eb0b1db762f189c7a297529748,11744051,17713456,3355443,73670656,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,b940567efe92b9dd0e690ba187a7affe,11219763,18173612,3355443,44654592,1
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,081963dfee4080b4ee4e696aa72b71bf,202035,7268266,3250585,45113344,0
chipseq,NFCORE_CHIPSEQ:CHIPSEQ:PICARD_COLLECTMULTIPLEMETRICS,0eee1d0e1f14a10af20b2a5cb9748e24,90911539,126206718,334705459,428208128,10
