process,task_hash,task_name,work_dir,wrapper_pid,ebpf_tsv,ebpf_files,ebpf_read_bytes,ebpf_mmap_bytes,ebpf_total_bytes,trace_realtime_ms,trace_rchar,trace_wchar,trace_syscr,trace_syscw,trace_read_bytes,trace_write_bytes,trace_vmem_kb,trace_rss_kb,trace_peak_vmem_kb,trace_peak_rss_kb,trace_vol_ctxt,trace_inv_ctxt
DEEPCELL_MESMER,0fc3dc7c7cc096dcde730bb45086b5f7,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0054),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/0f/c3dc7c7cc096dcde730bb45086b5f7,614740,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_0fc3dc7c7cc096dcde730bb45086b5f7/ebpf_attribution_614949.tsv,4997,421016221,41127936,462144157,30763,418579257,109654976,36862,6662,229706752,109686784,3068896,1169500,3593792,1689808,12980,154
DEEPCELL_MESMER,1072b476d463086c48b1de2b27d55961,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0215),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/10/72b476d463086c48b1de2b27d55961,102818,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_1072b476d463086c48b1de2b27d55961/ebpf_attribution_102888.tsv,4997,421012360,41140224,462152584,29675,418577031,109654958,36862,6662,244434944,109686784,3446244,1338188,3675716,1652744,12960,131
DEEPCELL_MESMER,10ce6d836e67e43886c2621956a1b10a,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0371),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/10/ce6d836e67e43886c2621956a1b10a,25679,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_10ce6d836e67e43886c2621956a1b10a/ebpf_attribution_25785.tsv,4997,421012103,41250816,462262919,27995,418576772,109654957,36863,6662,244285440,48001024,3074016,1177408,3593780,1583232,12870,113
DEEPCELL_MESMER,113b0485050b611c3fb96671b80842d8,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0099),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/11/3b0485050b611c3fb96671b80842d8,77275,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_113b0485050b611c3fb96671b80842d8/ebpf_attribution_77441.tsv,4997,421012374,41320448,462332822,28873,418577052,109654952,36862,6662,229578752,41656320,3068880,1158736,3593776,1582948,12847,116
DEEPCELL_MESMER,118119f1a25e4d689f1d681de47c4ab4,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0063),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/11/8119f1a25e4d689f1d681de47c4ab4,3676177,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_118119f1a25e4d689f1d681de47c4ab4/ebpf_attribution_3676234.tsv,5182,424411758,41443328,465855086,30091,421980282,109687860,39758,6669,237343744,37609472,3585596,1402228,3651148,1647048,13339,181
DEEPCELL_MESMER,11b19c6a13ee508163a301113d8f6d05,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0338),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/11/b19c6a13ee508163a301113d8f6d05,143293,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_11b19c6a13ee508163a301113d8f6d05/ebpf_attribution_143363.tsv,4998,421012335,41119744,462132079,28162,418577143,109654958,36864,6662,244372480,109686784,3074792,1174464,3659324,1603940,13015,106
DEEPCELL_MESMER,11cd2333495911d1c8562663bfb96e66,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0095),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/11/cd2333495911d1c8562663bfb96e66,29892,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_11cd2333495911d1c8562663bfb96e66/ebpf_attribution_29952.tsv,4998,421011924,41250816,462262740,27868,418576800,109654957,36864,6662,244577280,109686784,3085620,1170268,3676052,1604236,12894,110
DEEPCELL_MESMER,11faba16a669c77984cc4f4784814e59,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0258),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/11/faba16a669c77984cc4f4784814e59,5907,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_11faba16a669c77984cc4f4784814e59/ebpf_attribution_5948.tsv,5190,327539599,41418752,368958351,30233,422133424,206578270,49224,18537,252353536,52285440,3061008,1173672,3651440,1570908,14023,100
DEEPCELL_MESMER,12f851640136f66b14f222e814e65393,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0250),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/12/f851640136f66b14f222e814e65393,489856,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_12f851640136f66b14f222e814e65393/ebpf_attribution_489956.tsv,4998,421015996,41123840,462139836,29673,418579258,109654975,36864,6662,229935104,109686784,3462116,1550976,3659320,1674276,13160,152
DEEPCELL_MESMER,12fe60d06c0b7a3381f19db0f75c8e99,,,17107,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_12fe60d06c0b7a3381f19db0f75c8e99/ebpf_attribution_17154.tsv,62,175941,5967872,6143813,,,,,,,,,,,,,
DEEPCELL_MESMER,1329806188ce4cae08d848d62d224bab,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0298),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/13/29806188ce4cae08d848d62d224bab,519493,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_1329806188ce4cae08d848d62d224bab/ebpf_attribution_519661.tsv,5001,421174431,41975808,463150239,33743,418579253,109654976,36863,6662,244434944,109686784,3073244,1181632,3659312,1680440,12853,144
DEEPCELL_MESMER,1378995039d11a7f81a820c6d914b05e,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0172),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/13/78995039d11a7f81a820c6d914b05e,448278,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_1378995039d11a7f81a820c6d914b05e/ebpf_attribution_448302.tsv,4998,421015819,41218048,462233867,28925,418579253,109654975,36864,6662,244460544,109686784,3134420,1188916,3659316,1589776,13000,131
DEEPCELL_MESMER,13ad2d39fd697524d246eab2bb5abf60,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0082),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/13/ad2d39fd697524d246eab2bb5abf60,45722,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_13ad2d39fd697524d246eab2bb5abf60/ebpf_attribution_45845.tsv,4998,421012283,41271296,462283579,29417,418576935,109654958,36864,6662,229691392,109686784,3658720,1485500,3659312,1614212,12857,138
DEEPCELL_MESMER,13b6da752aae8819b45314721cb29ab4,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0088),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/13/b6da752aae8819b45314721cb29ab4,2601081,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_13b6da752aae8819b45314721cb29ab4/ebpf_attribution_2601156.tsv,5183,424411592,41394176,465805768,28866,421980274,109687861,39759,6669,251833344,39215104,3060716,1163052,3651148,1588300,13649,104
DEEPCELL_MESMER,14063dd5a803ddb5c351c3a81c15969b,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0014),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/14/063dd5a803ddb5c351c3a81c15969b,145338,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_14063dd5a803ddb5c351c3a81c15969b/ebpf_attribution_145568.tsv,5183,424408139,41394176,465802315,29404,421978128,109687844,39759,6669,237251584,15409152,3585304,1519592,3651144,1601388,13383,108
DEEPCELL_MESMER,1598e5be9ac7cda6eb073bc0b60f37a7,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0351),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/15/98e5be9ac7cda6eb073bc0b60f37a7,131423,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_1598e5be9ac7cda6eb073bc0b60f37a7/ebpf_attribution_131606.tsv,4998,421012274,41107456,462119730,27631,418577124,109654958,36863,6662,229698560,109662208,3199956,1216484,3724852,1645704,13789,113
DEEPCELL_MESMER,168a0534ccfc092f91cec517325edbc5,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0019),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/16/8a0534ccfc092f91cec517325edbc5,58044,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_168a0534ccfc092f91cec517325edbc5/ebpf_attribution_58162.tsv,5001,421174477,42020864,463195341,34651,418579252,109654975,36863,6662,229651456,70266880,3658716,1530532,3659308,1631616,12835,120
DEEPCELL_MESMER,170eda80fd8bba99cca8a4ef6b86071e,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0096),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/17/0eda80fd8bba99cca8a4ef6b86071e,154600,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_170eda80fd8bba99cca8a4ef6b86071e/ebpf_attribution_154722.tsv,5187,424567128,42188800,466755928,31314,421978192,109687844,39758,6669,237062144,109719552,3077448,1166204,3618384,1634664,13378,136
DEEPCELL_MESMER,171c842a2107eaa4955b29e3aa4e8a2d,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0055),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/17/1c842a2107eaa4955b29e3aa4e8a2d,270916,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_171c842a2107eaa4955b29e3aa4e8a2d/ebpf_attribution_271162.tsv,5195,327699758,42184704,369884462,33797,422134047,206578743,50106,18539,252152832,36306944,3065632,1185564,3651444,1595600,14425,161
DEEPCELL_MESMER,17e9ada2557f77960970a5e989cc6677,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0257),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/17/e9ada2557f77960970a5e989cc6677,112240,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_17e9ada2557f77960970a5e989cc6677/ebpf_attribution_112350.tsv,4998,421012454,41304064,462316518,29651,418577088,109654959,36863,6662,229607424,109686784,3544824,1357976,3724852,1603268,13582,138
DEEPCELL_MESMER,1813078026ca41ba9efa71f371e7d2ca,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0366),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/18/13078026ca41ba9efa71f371e7d2ca,550487,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_1813078026ca41ba9efa71f371e7d2ca/ebpf_attribution_550616.tsv,4998,421015772,41091072,462106844,28763,418579249,109654976,36863,6662,237667328,109686784,3171580,1182296,3593784,1595040,13026,101
DEEPCELL_MESMER,18b6dce5085dfe361cc852c6878127e5,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0038),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/18/b6dce5085dfe361cc852c6878127e5,176378,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_18b6dce5085dfe361cc852c6878127e5/ebpf_attribution_176614.tsv,5187,424566592,42156032,466722624,34007,421978159,109687844,39758,6669,252230656,109719552,3454212,1335016,3651128,1632356,13239,198
DEEPCELL_MESMER,191bef93a6e05c49433e2e7b594efd7a,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0011),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/19/1bef93a6e05c49433e2e7b594efd7a,39911,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_191bef93a6e05c49433e2e7b594efd7a/ebpf_attribution_40104.tsv,4998,421012300,41304064,462316364,27999,418577001,109654958,36864,6662,229724160,16408576,3199952,1191988,3659312,1577876,12972,86
DEEPCELL_MESMER,1a315ce5bd7287fd68e5a7dabc433844,,,3470808,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_1a315ce5bd7287fd68e5a7dabc433844/ebpf_attribution_3470997.tsv,62,176295,5992448,6168743,,,,,,,,,,,,,
DEEPCELL_MESMER,1a895f5c27808f3f5e1db53631c670fc,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0064),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1a/895f5c27808f3f5e1db53631c670fc,630290,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_1a895f5c27808f3f5e1db53631c670fc/ebpf_attribution_630319.tsv,5001,421174342,42086400,463260742,32728,418579257,109654976,36863,6662,229664768,109686784,3724552,1566688,3724856,1646660,13057,288
DEEPCELL_MESMER,1ae07bee3cb21dea11475555bb7d1d03,,,700524,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_1ae07bee3cb21dea11475555bb7d1d03/ebpf_attribution_700655.tsv,5169,94602702,38010880,132613582,,,,,,,,,,,,,
DEEPCELL_MESMER,1b08c0d7b9187acccf84a9a0391c666b,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0184),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1b/08c0d7b9187acccf84a9a0391c666b,68270,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_1b08c0d7b9187acccf84a9a0391c666b/ebpf_attribution_68314.tsv,4998,421012319,41050112,462062431,27534,418576889,109654958,36863,6662,229756928,109686784,3134420,1188484,3593780,1617080,13042,80
DEEPCELL_MESMER,1b0ed3c50b48dc5ec08597a908465404,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0307),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1b/0ed3c50b48dc5ec08597a908465404,524020,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_1b0ed3c50b48dc5ec08597a908465404/ebpf_attribution_524074.tsv,4997,421016177,41107456,462123633,29003,418579258,109654976,36863,6662,244373504,109686784,3199956,1294980,3593776,1583032,12996,108
DEEPCELL_MESMER,1b94ba406c0f6c55ea04715644582fcb,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0039),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1b/94ba406c0f6c55ea04715644582fcb,517396,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_1b94ba406c0f6c55ea04715644582fcb/ebpf_attribution_517566.tsv,5001,421174666,42041344,463216010,33021,418579252,109654976,36862,6662,229664768,109686784,3609584,1578300,3675712,1654876,13044,153
DEEPCELL_MESMER,1bb170115149f74d495833fc1d24ce04,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0183),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1b/b170115149f74d495833fc1d24ce04,632062,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_1bb170115149f74d495833fc1d24ce04/ebpf_attribution_632247.tsv,4998,421016099,41267200,462283299,29124,418579262,109654976,36864,6662,229685248,57581568,3331036,1352576,3659316,1614140,12840,116
DEEPCELL_MESMER,1be72d9aa5aa5613b7f3efee81ab0529,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0363),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1b/e72d9aa5aa5613b7f3efee81ab0529,20547,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_1be72d9aa5aa5613b7f3efee81ab0529/ebpf_attribution_20693.tsv,4998,421011492,41316352,462327844,27760,418576692,109654957,36863,6662,244328448,19832832,3079280,1191672,3610516,1601384,13291,92
DEEPCELL_MESMER,1c0e89b6ed35b32c99c020a0088fb2e1,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0316),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1c/0e89b6ed35b32c99c020a0088fb2e1,538075,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_1c0e89b6ed35b32c99c020a0088fb2e1/ebpf_attribution_538377.tsv,4997,421015768,41152512,462168280,28615,418579252,109654975,36863,6662,244387840,16982016,3106636,1181456,3610684,1636328,13227,112
DEEPCELL_MESMER,1c2618e4cd76bf3ecf8229c934973695,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0356),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1c/2618e4cd76bf3ecf8229c934973695,12878,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_1c2618e4cd76bf3ecf8229c934973695/ebpf_attribution_13013.tsv,4997,421011564,41160704,462172268,27192,418576661,109654956,36862,6662,244377600,109686784,3610164,1334768,3659316,1694880,13047,99
DEEPCELL_MESMER,1c40b6e02f1155e422f4e9508557d2c2,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0032),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1c/40b6e02f1155e422f4e9508557d2c2,192119,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_1c40b6e02f1155e422f4e9508557d2c2/ebpf_attribution_192149.tsv,4998,421013695,41172992,462186687,28397,418577288,109654957,36864,6662,244364288,109686784,3085624,1189144,3676056,1629976,12847,120
DEEPCELL_MESMER,1c9178be5badda44630d6763a745b7bf,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0098),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1c/9178be5badda44630d6763a745b7bf,27953,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_1c9178be5badda44630d6763a745b7bf/ebpf_attribution_28103.tsv,5183,424407656,41242624,465650280,27952,421977847,109687842,39759,6669,251707392,109719552,3163392,1199308,3651132,1601272,13184,111
DEEPCELL_MESMER,1cb38ac221575dee8a84a5a8a9956e29,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0292),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1c/b38ac221575dee8a84a5a8a9956e29,9174,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_1cb38ac221575dee8a84a5a8a9956e29/ebpf_attribution_9203.tsv,4998,421011871,41189376,462201247,27394,418576580,109654955,36863,6662,244386816,109686784,3659300,1451852,3659316,1616160,13075,86
DEEPCELL_MESMER,1d11633fd9e3812f4624209c8c7bd4da,,,3475198,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_1d11633fd9e3812f4624209c8c7bd4da/ebpf_attribution_3475271.tsv,62,176295,5988352,6164647,,,,,,,,,,,,,
DEEPCELL_MESMER,1d192232fbb7cc056bcae03bac7a4f23,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0242),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1d/192232fbb7cc056bcae03bac7a4f23,484627,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_1d192232fbb7cc056bcae03bac7a4f23/ebpf_attribution_484733.tsv,4998,421016073,41349120,462365193,28975,418579253,109654976,36863,6662,244551680,13967360,3331032,1378196,3659312,1604924,13555,116
DEEPCELL_MESMER,1dbc36586d60f0f996f2ba37beea2bce,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0093),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1d/bc36586d60f0f996f2ba37beea2bce,26928,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_1dbc36586d60f0f996f2ba37beea2bce/ebpf_attribution_26973.tsv,5182,424407838,41385984,465793822,28646,421977845,109687842,39758,6669,237155328,109719552,3077108,1193872,3602004,1615568,13195,103
DEEPCELL_MESMER,1dbfbb7a4cd0d629110c46726729b5e3,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0065),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1d/bfbb7a4cd0d629110c46726729b5e3,3133693,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_1dbfbb7a4cd0d629110c46726729b5e3/ebpf_attribution_3134043.tsv,5182,424411629,41463808,465875437,29484,421980275,109687860,39757,6669,251901952,109719552,3536172,1536256,3651148,1618660,13193,170
DEEPCELL_MESMER,1dcdc2f9edd29f4a34f8486742641b27,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0005),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1d/cdc2f9edd29f4a34f8486742641b27,14856,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_1dcdc2f9edd29f4a34f8486742641b27/ebpf_attribution_14960.tsv,5191,327540492,41431040,368971532,28335,422133610,206578269,49230,18537,252408832,206606336,3098164,1204116,3618688,1691636,13465,88
DEEPCELL_MESMER,1f96fd6e5c72f5bc3b05879c8e54d5b6,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0107),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1f/96fd6e5c72f5bc3b05879c8e54d5b6,44496,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_1f96fd6e5c72f5bc3b05879c8e54d5b6/ebpf_attribution_44881.tsv,4997,421012228,41320448,462332676,27608,418576910,109654957,36862,6662,244357120,16580608,3659308,1396576,3659324,1627924,13629,94
DEEPCELL_MESMER,1f9a9d5a1ac9b057e328c20d43aff577,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0344),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1f/9a9d5a1ac9b057e328c20d43aff577,114117,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_1f9a9d5a1ac9b057e328c20d43aff577/ebpf_attribution_114155.tsv,4998,421012419,41111552,462123971,28395,418577157,109654959,36864,6662,244414464,109686784,3134424,1177740,3724856,1623212,13000,120
DEEPCELL_MESMER,1fb71e942da46ac78c889c9b5638b1d1,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0313),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1f/b71e942da46ac78c889c9b5638b1d1,18268,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_1fb71e942da46ac78c889c9b5638b1d1/ebpf_attribution_18293.tsv,4998,421012044,41123840,462135884,27881,418576709,109654957,36864,6662,244390912,109686784,3430352,1210660,3659320,1606904,12862,86
DEEPCELL_MESMER,1ff52860ee4ac975562505b428deb651,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0136),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/1f/f52860ee4ac975562505b428deb651,38002,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_1ff52860ee4ac975562505b428deb651/ebpf_attribution_38140.tsv,4998,421011891,41062400,462074291,27816,418576871,109654956,36863,6662,229800960,109686784,3430344,1187320,3593776,1592612,13135,86
DEEPCELL_MESMER,20ec8f1916c111139865ab2de5a01a88,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0359),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/20/ec8f1916c111139865ab2de5a01a88,545520,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_20ec8f1916c111139865ab2de5a01a88/ebpf_attribution_545706.tsv,4998,421016091,41181184,462197275,28910,418579258,109654975,36864,6662,237808640,109686784,3593188,1497268,3610696,1605800,13161,125
DEEPCELL_MESMER,22037f0bbce640b2dc50968131981bd0,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0326),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/22/037f0bbce640b2dc50968131981bd0,140505,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_22037f0bbce640b2dc50968131981bd0/ebpf_attribution_140649.tsv,4998,421012576,41152512,462165088,28167,418577152,109654958,36864,6662,244416512,67227648,3134424,1217600,3659320,1657448,13503,92
DEEPCELL_MESMER,2206193a76d970e7eabf7f29e4ad2d63,NFCORE_MCMICRO:MCMICRO:DEEPCELL_MESMER (PUBLIC_0170),/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/work/22/06193a76d970e7eabf7f29e4ad2d63,73419,/shared/mcmicro_slurm_runs/mcmicro_slurm_public_5k_1/results/ebpf/DEEPCELL_MESMER/task_2206193a76d970e7eabf7f29e4ad2d63/ebpf_attribution_73860.tsv,4998,421012779,41025536,462038315,27853,418577077,109654958,36863,6662,229706752,109686784,3593480,1381976,3659320,1677628,13016,125
