process,task_hash,task_name,work_dir,wrapper_pid,launch_pid,audit_pid,ebpf_tsv,ebpf_files,ebpf_read_bytes,ebpf_mmap_bytes,ebpf_total_bytes,trace_task_id,trace_native_id,trace_tag,trace_status,trace_exit,trace_attempt,trace_cpus,trace_time,trace_memory,trace_duration,trace_realtime,trace_queue,trace_cpu_pct,trace_mem_pct,trace_rchar,trace_wchar,trace_syscr,trace_syscw,trace_read_bytes,trace_write_bytes,trace_vmem,trace_rss,trace_peak_vmem,trace_peak_rss
FLAGSTAT_BAM,ee76ee90081addf9f7ab7bcc4f3f948a,FLAGSTAT_BAM (window_819),/shared/minimap2_audit_nf/work/ee/76ee90081addf9f7ab7bcc4f3f948a,49480,49539,49540,/shared/minimap2_audit_nf/results/ebpf/FLAGSTAT_BAM/task_ee76ee90081addf9f7ab7bcc4f3f948a/ebpf_attribution_49539.tsv,880,1103181,1478656,2581837,4574,77897,window_819,COMPLETED,0,1,1,1h,1 GB,1m 3s,49ms,compute,28.7%,0.0%,169.9 KB,650 B,221,13,20 KB,4 KB,0,0,0,0
FLAGSTAT_BAM,ee7b8f5371aff818e9776c359ae35b65,FLAGSTAT_BAM (window_423),/shared/minimap2_audit_nf/work/ee/7b8f5371aff818e9776c359ae35b65,60324,60445,60448,/shared/minimap2_audit_nf/results/ebpf/FLAGSTAT_BAM/task_ee7b8f5371aff818e9776c359ae35b65/ebpf_attribution_60445.tsv,1469,1617545,1531904,3149449,3850,77172,window_423,COMPLETED,0,1,1,1h,1 GB,1m 3s,46ms,compute,52.5%,0.0%,172.1 KB,652 B,221,13,20 KB,4 KB,0,0,0,0
FLAGSTAT_BAM,ee819515d56f48a997d7382068459e56,FLAGSTAT_BAM (window_769),/shared/minimap2_audit_nf/work/ee/819515d56f48a997d7382068459e56,85293,85433,85434,/shared/minimap2_audit_nf/results/ebpf/FLAGSTAT_BAM/task_ee819515d56f48a997d7382068459e56/ebpf_attribution_85433.tsv,1253,1432682,1495040,2927722,4557,77880,window_769,COMPLETED,0,1,1,1h,1 GB,1m 4s,50ms,compute,25.8%,0.0%,170.9 KB,652 B,221,13,20 KB,4 KB,0,0,0,0
FLAGSTAT_BAM,eeb3f785b0d87faad08056587a5f2371,FLAGSTAT_BAM (window_20),/shared/minimap2_audit_nf/work/ee/b3f785b0d87faad08056587a5f2371,1175547,1175740,1175760,/shared/minimap2_audit_nf/results/ebpf/FLAGSTAT_BAM/task_eeb3f785b0d87faad08056587a5f2371/ebpf_attribution_1175740.tsv,1318,1484791,1486848,2971639,3780,77103,window_20,COMPLETED,0,1,1,1h,1 GB,1m 4s,47ms,compute,35.8%,0.0%,168.5 KB,671 B,221,13,4 KB,4 KB,0,0,0,0
FLAGSTAT_BAM,eec357d920760892cfeadb12304ada89,FLAGSTAT_BAM (window_174),/shared/minimap2_audit_nf/work/ee/c357d920760892cfeadb12304ada89,80666,80895,80918,/shared/minimap2_audit_nf/results/ebpf/FLAGSTAT_BAM/task_eec357d920760892cfeadb12304ada89/ebpf_attribution_80895.tsv,1490,1633203,1527808,3161011,3939,77262,window_174,COMPLETED,0,1,1,1h,1 GB,1m 3s,47ms,compute,40.7%,0.0%,167.7 KB,652 B,221,13,16 KB,4 KB,0,0,0,0
FLAGSTAT_BAM,eefb36477db409b2b574f3472dce3dce,FLAGSTAT_BAM (window_908),/shared/minimap2_audit_nf/work/ee/fb36477db409b2b574f3472dce3dce,1216420,1216875,1216903,/shared/minimap2_audit_nf/results/ebpf/FLAGSTAT_BAM/task_eefb36477db409b2b574f3472dce3dce/ebpf_attribution_1216875.tsv,1512,1661983,1499136,3161119,4663,77986,window_908,COMPLETED,0,1,1,1h,1 GB,1m 5s,53ms,compute,27.6%,0.0%,168.4 KB,671 B,221,13,16 KB,4 KB,0,0,0,0
FLAGSTAT_BAM,ef59eadcd7cddfcfcb57f14b6d149506,FLAGSTAT_BAM (window_1226),/shared/minimap2_audit_nf/work/ef/59eadcd7cddfcfcb57f14b6d149506,95702,95813,95817,/shared/minimap2_audit_nf/results/ebpf/FLAGSTAT_BAM/task_ef59eadcd7cddfcfcb57f14b6d149506/ebpf_attribution_95813.tsv,1173,1351169,1585152,2936321,4980,78303,window_1226,COMPLETED,0,1,1,1h,1 GB,1m 4s,56ms,compute,37.9%,0.0%,168.3 KB,652 B,221,13,16 KB,4 KB,0,0,0,0
FLAGSTAT_BAM,ef690dc3919a19b18778d0d3a79566e5,FLAGSTAT_BAM (window_267),/shared/minimap2_audit_nf/work/ef/690dc3919a19b18778d0d3a79566e5,82585,82740,82744,/shared/minimap2_audit_nf/results/ebpf/FLAGSTAT_BAM/task_ef690dc3919a19b18778d0d3a79566e5/ebpf_attribution_82740.tsv,1266,1432550,1544192,2976742,4058,77381,window_267,COMPLETED,0,1,1,1h,1 GB,1m 4s,54ms,compute,39.8%,0.0%,168.3 KB,652 B,221,13,4 KB,4 KB,0,0,0,0
FLAGSTAT_BAM,ef74a893d76c5559a21bab8e4bc64633,FLAGSTAT_BAM (window_396),/shared/minimap2_audit_nf/work/ef/74a893d76c5559a21bab8e4bc64633,1189528,1190089,1190119,/shared/minimap2_audit_nf/results/ebpf/FLAGSTAT_BAM/task_ef74a893d76c5559a21bab8e4bc64633/ebpf_attribution_1190089.tsv,1088,1273164,1495040,2768204,4168,77491,window_396,COMPLETED,0,1,1,1h,1 GB,1m 2s,58ms,compute,25.0%,0.0%,166.9 KB,671 B,221,13,16 KB,4 KB,0,0,0,0
FLAGSTAT_BAM,ef75e71f22e0424b4b8bee9316063d45,FLAGSTAT_BAM (window_1),/shared/minimap2_audit_nf/work/ef/75e71f22e0424b4b8bee9316063d45,1174779,1175097,1175112,/shared/minimap2_audit_nf/results/ebpf/FLAGSTAT_BAM/task_ef75e71f22e0424b4b8bee9316063d45/ebpf_attribution_1175097.tsv,1310,1475855,1482752,2958607,3763,77086,window_1,COMPLETED,0,1,1,1h,1 GB,1m 4s,46ms,compute,49.8%,0.0%,167 KB,671 B,221,13,4 KB,4 KB,0,0,0,0
