process,task_hash,task_name,work_dir,wrapper_pid,launch_pid,audit_pid,ebpf_tsv,ebpf_files,ebpf_read_bytes,ebpf_mmap_bytes,ebpf_total_bytes,trace_task_id,trace_native_id,trace_tag,trace_status,trace_exit,trace_attempt,trace_cpus,trace_time,trace_memory,trace_duration,trace_realtime,trace_queue,trace_cpu_pct,trace_mem_pct,trace_rchar,trace_wchar,trace_syscr,trace_syscw,trace_read_bytes,trace_write_bytes,trace_vmem,trace_rss,trace_peak_vmem,trace_peak_rss
ALIGN_CHUNK,77461a1a01de41e4112576d4fcb66ef6,ALIGN_CHUNK (ERR1094274_chunk_12),/shared/bowtie2_audit_nf/work/77/461a1a01de41e4112576d4fcb66ef6,1452634,1452733,1452734,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_77461a1a01de41e4112576d4fcb66ef6/ebpf_attribution_1452733.tsv,1339,40237233,13455360,53692593,385,78727,ERR1094274_chunk_12,COMPLETED,0,1,2,2h,4 GB,28.8s,12.7s,compute,174.80%,0.00%,57.8 MB,36.9 MB,4117,3979,7.3 MB,8.5 MB,1.9 GB,89.6 MB,2 GB,89.6 MB
ALIGN_CHUNK,77648b804adc5c2694bed08d80e32d85,ALIGN_CHUNK (ERR1094297_chunk_46),/shared/bowtie2_audit_nf/work/77/648b804adc5c2694bed08d80e32d85,128578,128816,128835,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_77648b804adc5c2694bed08d80e32d85/ebpf_attribution_128816.tsv,1424,39747404,12886016,52633420,2888,81230,ERR1094297_chunk_46,COMPLETED,0,1,2,2h,4 GB,42.7s,14.7s,compute,172.20%,0.00%,62.1 MB,40.9 MB,4735,4603,6.8 MB,7.5 MB,1.9 GB,97.3 MB,2 GB,97.3 MB
ALIGN_CHUNK,77746b1c4f95e3a62d3ed12e0aab04ec,ALIGN_CHUNK (ERR1094259_chunk_15),/shared/bowtie2_audit_nf/work/77/746b1c4f95e3a62d3ed12e0aab04ec,4578,15809,15810,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_77746b1c4f95e3a62d3ed12e0aab04ec/ebpf_attribution_15809.tsv,1039,41566861,15532032,57098893,284,78627,ERR1094259_chunk_15,COMPLETED,0,1,2,2h,4 GB,5m 8s,7.6s,compute,181.50%,0.00%,64 MB,42.9 MB,4806,4640,8.4 MB,9.3 MB,1.9 GB,93.1 MB,2 GB,93.1 MB
ALIGN_CHUNK,784af29481b37396489178d59c69f44e,ALIGN_CHUNK (ERR1094288_chunk_43),/shared/bowtie2_audit_nf/work/78/4af29481b37396489178d59c69f44e,1787308,1787564,1787570,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_784af29481b37396489178d59c69f44e/ebpf_attribution_1787564.tsv,1415,40571644,13520896,54092540,794,79136,ERR1094288_chunk_43,COMPLETED,0,1,2,2h,4 GB,35.3s,10.1s,compute,174.70%,0.00%,61.9 MB,40.6 MB,4586,4473,3.8 MB,8.2 MB,1.9 GB,95.7 MB,2 GB,95.7 MB
ALIGN_CHUNK,7869cc79f9eb69cd745af29107b45ded,ALIGN_CHUNK (ERR1094262_chunk_39),/shared/bowtie2_audit_nf/work/78/69cc79f9eb69cd745af29107b45ded,1721781,1721921,1721922,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7869cc79f9eb69cd745af29107b45ded/ebpf_attribution_1721921.tsv,1464,40882570,13565952,54448522,687,79029,ERR1094262_chunk_39,COMPLETED,0,1,2,2h,4 GB,53.5s,14.5s,compute,172.90%,0.00%,63.4 MB,42.2 MB,4730,4625,7.8 MB,8.7 MB,1.9 GB,97 MB,2 GB,97 MB
ALIGN_CHUNK,790f77f896bf8eb9259b6dfcd06ca1c9,ALIGN_CHUNK (ERR1094274_chunk_8),/shared/bowtie2_audit_nf/work/79/0f77f896bf8eb9259b6dfcd06ca1c9,1447457,1447930,1447950,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_790f77f896bf8eb9259b6dfcd06ca1c9/ebpf_attribution_1447930.tsv,1289,39714856,13410304,53125160,381,78722,ERR1094274_chunk_8,COMPLETED,0,1,2,2h,4 GB,18.2s,9.3s,compute,175.80%,0.00%,57.1 MB,35.8 MB,4079,3949,6.8 MB,7.6 MB,1.9 GB,91.2 MB,2 GB,91.2 MB
ALIGN_CHUNK,79851836f9c95b4383d537aaff48e6af,ALIGN_CHUNK (ERR1094281_chunk_3),/shared/bowtie2_audit_nf/work/79/851836f9c95b4383d537aaff48e6af,1325892,1326086,1326093,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_79851836f9c95b4383d537aaff48e6af/ebpf_attribution_1326086.tsv,1607,31917443,8257536,40174979,96,78439,ERR1094281_chunk_3,COMPLETED,0,1,2,2h,4 GB,18.9s,4.7s,compute,165.20%,0.00%,35.1 MB,13.4 MB,1669,1657,2.4 MB,2.7 MB,1.9 GB,66.4 MB,2 GB,66.4 MB
ALIGN_CHUNK,79aec7443294d7cc562c3c6e4d06a7b4,ALIGN_CHUNK (ERR1094294_chunk_25),/shared/bowtie2_audit_nf/work/79/aec7443294d7cc562c3c6e4d06a7b4,10639,10678,10679,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_79aec7443294d7cc562c3c6e4d06a7b4/ebpf_attribution_10678.tsv,1143,39628998,13967360,53596358,961,79302,ERR1094294_chunk_25,COMPLETED,0,1,2,2h,4 GB,26.5s,13.8s,compute,178.40%,0.00%,62.1 MB,40.9 MB,4717,4606,6.7 MB,7.6 MB,1.9 GB,94.2 MB,2 GB,94.2 MB
ALIGN_CHUNK,79ca0eb11cd8f4b99be9751f513ec1be,ALIGN_CHUNK (ERR1094291_chunk_48),/shared/bowtie2_audit_nf/work/79/ca0eb11cd8f4b99be9751f513ec1be,1879593,1879623,1879624,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_79ca0eb11cd8f4b99be9751f513ec1be/ebpf_attribution_1879623.tsv,1192,40123890,14372864,54496754,918,79262,ERR1094291_chunk_48,COMPLETED,0,1,2,2h,4 GB,34s,15.1s,compute,176.20%,0.00%,62.3 MB,41.2 MB,4757,4587,7.1 MB,8.1 MB,1.9 GB,94.9 MB,2 GB,94.9 MB
ALIGN_CHUNK,79cf2e4d524c6132b29ea2ad778d5b39,ALIGN_CHUNK (ERR1094307_chunk_2),/shared/bowtie2_audit_nf/work/79/cf2e4d524c6132b29ea2ad778d5b39,1802293,1802322,1802323,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_79cf2e4d524c6132b29ea2ad778d5b39/ebpf_attribution_1802322.tsv,1189,39466692,14561280,54027972,810,79154,ERR1094307_chunk_2,COMPLETED,0,1,2,2h,4 GB,56.4s,12.2s,compute,178.30%,0.00%,58.3 MB,37.1 MB,4239,4151,6.5 MB,7.3 MB,1.9 GB,92.4 MB,2 GB,92.4 MB
ALIGN_CHUNK,7a22e34cda20f8af9d1858a2c04ce54e,ALIGN_CHUNK (ERR1094282_chunk_40),/shared/bowtie2_audit_nf/work/7a/22e34cda20f8af9d1858a2c04ce54e,2090044,2090067,2090068,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7a22e34cda20f8af9d1858a2c04ce54e/ebpf_attribution_2090067.tsv,1030,41146486,16252928,57399414,1523,79865,ERR1094282_chunk_40,COMPLETED,0,1,2,2h,4 GB,1m 10s,14.1s,compute,179.30%,0.00%,63.7 MB,42.5 MB,4734,4667,7.9 MB,8.8 MB,1.9 GB,96.9 MB,2 GB,96.9 MB
ALIGN_CHUNK,7a6bf29b289b3b1d712e6c2504a01367,ALIGN_CHUNK (ERR1094294_chunk_27),/shared/bowtie2_audit_nf/work/7a/6bf29b289b3b1d712e6c2504a01367,1902273,1902637,1902661,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7a6bf29b289b3b1d712e6c2504a01367/ebpf_attribution_1902637.tsv,1537,39637442,12308480,51945922,963,79304,ERR1094294_chunk_27,COMPLETED,0,1,2,2h,4 GB,25.4s,12.7s,compute,173.60%,0.00%,62.2 MB,41.2 MB,4623,4627,6.7 MB,7.7 MB,1.9 GB,95 MB,2 GB,95 MB
ALIGN_CHUNK,7b01f6062bf5b33aeac3371a4e79cfe2,ALIGN_CHUNK (ERR1094294_chunk_48),/shared/bowtie2_audit_nf/work/7b/01f6062bf5b33aeac3371a4e79cfe2,42674,42739,42740,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7b01f6062bf5b33aeac3371a4e79cfe2/ebpf_attribution_42739.tsv,1481,39716023,13119488,52835511,984,79326,ERR1094294_chunk_48,COMPLETED,0,1,2,2h,4 GB,21.8s,14.9s,compute,173.40%,0.00%,62.2 MB,41 MB,4697,4606,6.8 MB,7.6 MB,1.9 GB,95.3 MB,2 GB,95.3 MB
ALIGN_CHUNK,7b20fe29e025feffb7bd3251bf86ae1b,ALIGN_CHUNK (ERR1094282_chunk_38),/shared/bowtie2_audit_nf/work/7b/20fe29e025feffb7bd3251bf86ae1b,2088205,2088228,2088229,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7b20fe29e025feffb7bd3251bf86ae1b/ebpf_attribution_2088228.tsv,994,40989654,16289792,57279446,1519,79863,ERR1094282_chunk_38,COMPLETED,0,1,2,2h,4 GB,1m 15s,14.5s,compute,178.00%,0.00%,63.5 MB,42.4 MB,4766,4663,7.8 MB,8.6 MB,1.9 GB,93.8 MB,2 GB,93.8 MB
ALIGN_CHUNK,7b39da393d57a0aa694a2680ba42c990,ALIGN_CHUNK (ERR1094256_chunk_33),/shared/bowtie2_audit_nf/work/7b/39da393d57a0aa694a2680ba42c990,12419,12442,12443,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7b39da393d57a0aa694a2680ba42c990/ebpf_attribution_12442.tsv,1237,40220337,13430784,53651121,623,78965,ERR1094256_chunk_33,COMPLETED,0,1,2,2h,4 GB,25.7s,10.7s,compute,176.60%,0.00%,62.8 MB,41.6 MB,4673,4617,7.3 MB,8.2 MB,1.9 GB,96.1 MB,2 GB,96.1 MB
ALIGN_CHUNK,7bed9f7f33ae57e42fff55e3172eb964,ALIGN_CHUNK (ERR1094279_chunk_33),/shared/bowtie2_audit_nf/work/7b/ed9f7f33ae57e42fff55e3172eb964,1313868,1314028,1314031,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7bed9f7f33ae57e42fff55e3172eb964/ebpf_attribution_1314028.tsv,1389,28629281,5545984,34175265,76,78418,ERR1094279_chunk_33,COMPLETED,0,1,2,2h,4 GB,20.4s,2.4s,compute,163.70%,0.00%,30.4 MB,8.6 MB,1255,1160,4 KB,1.8 MB,1.9 GB,65.2 MB,2 GB,65.2 MB
ALIGN_CHUNK,7c23a7f853a401972100d36281c20045,ALIGN_CHUNK (ERR1094271_chunk_39),/shared/bowtie2_audit_nf/work/7c/23a7f853a401972100d36281c20045,1760233,1760344,1760345,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7c23a7f853a401972100d36281c20045/ebpf_attribution_1760344.tsv,1524,40815641,13463552,54279193,737,79079,ERR1094271_chunk_39,COMPLETED,0,1,2,2h,4 GB,1m 40s,15.2s,compute,171.70%,0.00%,63.2 MB,42 MB,4676,4625,4 KB,8.5 MB,1.9 GB,96.8 MB,2 GB,96.8 MB
ALIGN_CHUNK,7c4e6cf91e15904dfd7a5d49508e9ad2,ALIGN_CHUNK (ERR1094308_chunk_21),/shared/bowtie2_audit_nf/work/7c/4e6cf91e15904dfd7a5d49508e9ad2,1603225,1603322,1603327,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7c4e6cf91e15904dfd7a5d49508e9ad2/ebpf_attribution_1603322.tsv,1330,39693556,13541376,53234932,544,78886,ERR1094308_chunk_21,COMPLETED,0,1,2,2h,4 GB,46.3s,13.6s,compute,176.90%,0.00%,59.3 MB,38 MB,4280,4234,6.8 MB,7.5 MB,1.9 GB,92.7 MB,2 GB,92.7 MB
ALIGN_CHUNK,7d00c54cfca3b74091573e0336198e94,ALIGN_CHUNK (ERR1094298_chunk_35),/shared/bowtie2_audit_nf/work/7d/00c54cfca3b74091573e0336198e94,1560859,1561023,1561039,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7d00c54cfca3b74091573e0336198e94/ebpf_attribution_1561023.tsv,1344,39083119,13471744,52554863,508,78851,ERR1094298_chunk_35,COMPLETED,0,1,2,2h,4 GB,48s,11.2s,compute,173.80%,0.00%,56.9 MB,35.6 MB,4107,3999,6.1 MB,6.9 MB,1.9 GB,89.6 MB,2 GB,89.6 MB
ALIGN_CHUNK,7d065b6df58d9fd1309e21df74357100,ALIGN_CHUNK (ERR1094274_chunk_20),/shared/bowtie2_audit_nf/work/7d/065b6df58d9fd1309e21df74357100,1457780,1457856,1457858,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7d065b6df58d9fd1309e21df74357100/ebpf_attribution_1457856.tsv,1392,39388831,13586432,52975263,393,78735,ERR1094274_chunk_20,COMPLETED,0,1,2,2h,4 GB,41.8s,12.9s,compute,173.90%,0.00%,56.7 MB,35.4 MB,4005,3951,6.4 MB,7.1 MB,1.9 GB,90.9 MB,2 GB,90.9 MB
ALIGN_CHUNK,7d1feaa821af6944a6845ab272c7b850,ALIGN_CHUNK (ERR1094262_chunk_1),/shared/bowtie2_audit_nf/work/7d/1feaa821af6944a6845ab272c7b850,16023,16120,16125,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7d1feaa821af6944a6845ab272c7b850/ebpf_attribution_16120.tsv,1121,40634204,14692352,55326556,643,78987,ERR1094262_chunk_1,COMPLETED,0,1,2,2h,4 GB,32.2s,14.3s,compute,178.30%,0.00%,62.8 MB,41.7 MB,4704,4579,7.6 MB,8.5 MB,1.9 GB,94.1 MB,2 GB,94.1 MB
ALIGN_CHUNK,7d228436d724786d9496387f4382e708,ALIGN_CHUNK (ERR1094271_chunk_17),/shared/bowtie2_audit_nf/work/7d/228436d724786d9496387f4382e708,35995,36289,36305,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7d228436d724786d9496387f4382e708/ebpf_attribution_36289.tsv,1371,41651322,13750272,55401594,715,79056,ERR1094271_chunk_17,COMPLETED,0,1,2,2h,4 GB,46.3s,14.3s,compute,174.80%,0.00%,64.3 MB,43.2 MB,4722,4655,8.6 MB,9.5 MB,1.9 GB,93.8 MB,2 GB,93.8 MB
ALIGN_CHUNK,7d43fdc12a63a631845f96b9d2a13f2a,ALIGN_CHUNK (ERR1094262_chunk_35),/shared/bowtie2_audit_nf/work/7d/43fdc12a63a631845f96b9d2a13f2a,1717546,1717832,1717838,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7d43fdc12a63a631845f96b9d2a13f2a/ebpf_attribution_1717832.tsv,1288,40764681,13459456,54224137,683,79025,ERR1094262_chunk_35,COMPLETED,0,1,2,2h,4 GB,24.3s,14.3s,compute,175.20%,0.00%,63.3 MB,42.2 MB,4685,4624,4 KB,8.7 MB,1.9 GB,93.5 MB,2 GB,93.5 MB
ALIGN_CHUNK,7d4775c7729ab7a216c1e658882040d0,ALIGN_CHUNK (ERR1094274_chunk_49),/shared/bowtie2_audit_nf/work/7d/4775c7729ab7a216c1e658882040d0,1488659,1488969,1488976,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7d4775c7729ab7a216c1e658882040d0/ebpf_attribution_1488969.tsv,1569,39961380,12566528,52527908,422,78764,ERR1094274_chunk_49,COMPLETED,0,1,2,2h,4 GB,52.4s,13.2s,compute,170.40%,0.00%,57.5 MB,36.3 MB,4068,3970,7.1 MB,7.8 MB,1.9 GB,89.6 MB,2 GB,89.6 MB
ALIGN_CHUNK,7d63b8ccec4f17aa14d9c7a360c85bc5,ALIGN_CHUNK (ERR1094297_chunk_29),/shared/bowtie2_audit_nf/work/7d/63b8ccec4f17aa14d9c7a360c85bc5,2394475,2394598,2394618,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7d63b8ccec4f17aa14d9c7a360c85bc5/ebpf_attribution_2394598.tsv,1476,40417732,12296192,52713924,2871,81213,ERR1094297_chunk_29,COMPLETED,0,1,2,2h,4 GB,43.8s,14.5s,compute,171.00%,0.00%,63.2 MB,42.3 MB,4662,4655,7.5 MB,8.6 MB,1.9 GB,94.3 MB,2 GB,94.3 MB
ALIGN_CHUNK,7d8c3a8ec5e847b15b0f5cd30841d2e3,ALIGN_CHUNK (ERR1094281_chunk_6),/shared/bowtie2_audit_nf/work/7d/8c3a8ec5e847b15b0f5cd30841d2e3,1326810,1326926,1326927,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7d8c3a8ec5e847b15b0f5cd30841d2e3/ebpf_attribution_1326926.tsv,1587,31913586,8302592,40216178,99,78441,ERR1094281_chunk_6,COMPLETED,0,1,2,2h,4 GB,21s,5.1s,compute,165.60%,0.00%,35.1 MB,13.4 MB,1713,1669,2.4 MB,2.7 MB,1.9 GB,69.7 MB,2 GB,69.7 MB
ALIGN_CHUNK,7d8eeadc940c2b76f170cd606e1622c6,ALIGN_CHUNK (ERR1094299_chunk_43),/shared/bowtie2_audit_nf/work/7d/8eeadc940c2b76f170cd606e1622c6,17920,17943,17944,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7d8eeadc940c2b76f170cd606e1622c6/ebpf_attribution_17943.tsv,1196,40198399,13561856,53760255,1040,79383,ERR1094299_chunk_43,COMPLETED,0,1,2,2h,4 GB,31.7s,13.9s,compute,178.90%,0.00%,62.7 MB,41.5 MB,4701,4612,7.3 MB,8.1 MB,1.9 GB,95.8 MB,2 GB,95.8 MB
ALIGN_CHUNK,7da7ce89f427c75d8ac74ae04e3d1a93,ALIGN_CHUNK (ERR1094308_chunk_48),/shared/bowtie2_audit_nf/work/7d/a7ce89f427c75d8ac74ae04e3d1a93,1631743,1631945,1631953,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7da7ce89f427c75d8ac74ae04e3d1a93/ebpf_attribution_1631945.tsv,1509,39696640,12795904,52492544,571,78913,ERR1094308_chunk_48,COMPLETED,0,1,2,2h,4 GB,27.1s,14.1s,compute,171.70%,0.00%,59.2 MB,38 MB,4340,4236,6.7 MB,7.4 MB,1.9 GB,91.3 MB,2 GB,91.3 MB
ALIGN_CHUNK,7e2bb1a730a2378afc7fc8f5a43c793d,ALIGN_CHUNK (ERR1094264_chunk_22),/shared/bowtie2_audit_nf/work/7e/2bb1a730a2378afc7fc8f5a43c793d,1418629,1419031,1419036,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7e2bb1a730a2378afc7fc8f5a43c793d/ebpf_attribution_1419031.tsv,1585,41193452,13307904,54501356,345,78687,ERR1094264_chunk_22,COMPLETED,0,1,2,2h,4 GB,19.8s,13.4s,compute,175.00%,0.00%,63.6 MB,42.5 MB,4635,4629,8.1 MB,9 MB,1.9 GB,92.5 MB,2 GB,92.5 MB
ALIGN_CHUNK,7e8916d4071115baecbc9638d5b7fbf3,ALIGN_CHUNK (ERR1094299_chunk_37),/shared/bowtie2_audit_nf/work/7e/8916d4071115baecbc9638d5b7fbf3,1921803,1922001,1922006,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7e8916d4071115baecbc9638d5b7fbf3/ebpf_attribution_1922001.tsv,1495,40229758,12644352,52874110,1034,79376,ERR1094299_chunk_37,COMPLETED,0,1,2,2h,4 GB,32.4s,15s,compute,171.60%,0.00%,62.7 MB,41.4 MB,4635,4609,3.6 MB,8 MB,1.9 GB,96.6 MB,2 GB,96.6 MB
ALIGN_CHUNK,7edcfa7bc882c5a3616e6559fd897cdb,ALIGN_CHUNK (ERR1094291_chunk_37),/shared/bowtie2_audit_nf/work/7e/dcfa7bc882c5a3616e6559fd897cdb,1863424,1863564,1863568,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7edcfa7bc882c5a3616e6559fd897cdb/ebpf_attribution_1863564.tsv,1249,40014361,13602816,53617177,904,79246,ERR1094291_chunk_37,COMPLETED,0,1,2,2h,4 GB,53.3s,15s,compute,176.10%,0.00%,62.3 MB,41.3 MB,4630,4583,7.1 MB,8.1 MB,1.9 GB,94.1 MB,2 GB,94.1 MB
ALIGN_CHUNK,7f0104e06cbfedef9faf52327f0bd1d0,ALIGN_CHUNK (ERR1094281_chunk_42),/shared/bowtie2_audit_nf/work/7f/0104e06cbfedef9faf52327f0bd1d0,1342691,1342856,1342857,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7f0104e06cbfedef9faf52327f0bd1d0/ebpf_attribution_1342856.tsv,1480,31883585,8151040,40034625,149,78491,ERR1094281_chunk_42,COMPLETED,0,1,2,2h,4 GB,28.8s,3.8s,compute,162.70%,0.00%,35.5 MB,13.8 MB,1759,1682,4 KB,3 MB,1.9 GB,65.3 MB,2 GB,65.3 MB
ALIGN_CHUNK,7f2db93ef462413d5166fd508af0747d,ALIGN_CHUNK (ERR1094294_chunk_14),/shared/bowtie2_audit_nf/work/7f/2db93ef462413d5166fd508af0747d,1898913,1898981,1898983,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7f2db93ef462413d5166fd508af0747d/ebpf_attribution_1898981.tsv,1492,40626717,12541952,53168669,950,79293,ERR1094294_chunk_14,COMPLETED,0,1,2,2h,4 GB,27.4s,15.2s,compute,171.40%,0.00%,63.1 MB,41.9 MB,4689,4616,3.8 MB,8.5 MB,1.9 GB,97.3 MB,2 GB,97.3 MB
ALIGN_CHUNK,7f9cc8c630de098f504249997bf304b0,ALIGN_CHUNK (ERR1094281_chunk_36),/shared/bowtie2_audit_nf/work/7f/9cc8c630de098f504249997bf304b0,1337437,1337653,1337661,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7f9cc8c630de098f504249997bf304b0/ebpf_attribution_1337653.tsv,1475,31827159,8257536,40084695,143,78484,ERR1094281_chunk_36,COMPLETED,0,1,2,2h,4 GB,11.7s,4.1s,compute,166.20%,0.00%,35.3 MB,13.7 MB,1769,1673,4 KB,3 MB,1.9 GB,70.9 MB,2 GB,70.9 MB
ALIGN_CHUNK,7fa19372f52a5559d1aa05e953c53617,ALIGN_CHUNK (ERR1094266_chunk_34),/shared/bowtie2_audit_nf/work/7f/a19372f52a5559d1aa05e953c53617,1522912,1523274,1523282,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7fa19372f52a5559d1aa05e953c53617/ebpf_attribution_1523274.tsv,1283,41030987,13492224,54523211,457,78799,ERR1094266_chunk_34,COMPLETED,0,1,2,2h,4 GB,20.8s,10.9s,compute,176.80%,0.00%,63.7 MB,42.5 MB,4789,4627,8.1 MB,9 MB,1.9 GB,93.6 MB,2 GB,93.6 MB
ALIGN_CHUNK,7fac3b0d74889ce296131e4804e10b6f,ALIGN_CHUNK (ERR1094271_chunk_45),/shared/bowtie2_audit_nf/work/7f/ac3b0d74889ce296131e4804e10b6f,1763949,1764293,1764313,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7fac3b0d74889ce296131e4804e10b6f/ebpf_attribution_1764293.tsv,1529,40955221,12730368,53685589,743,79085,ERR1094271_chunk_45,COMPLETED,0,1,2,2h,4 GB,1m 38s,15s,compute,172.10%,0.00%,63.5 MB,42.2 MB,4641,4631,3.9 MB,8.7 MB,1.9 GB,93.9 MB,2 GB,93.9 MB
ALIGN_CHUNK,7fb9a68a8c538c42acfcdce0b8aeed26,ALIGN_CHUNK (ERR1094305_chunk_44),/shared/bowtie2_audit_nf/work/7f/b9a68a8c538c42acfcdce0b8aeed26,1962226,1962267,1962269,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_7fb9a68a8c538c42acfcdce0b8aeed26/ebpf_attribution_1962267.tsv,1284,40455736,13545472,54001208,1091,79433,ERR1094305_chunk_44,COMPLETED,0,1,2,2h,4 GB,26.2s,14.1s,compute,176.50%,0.00%,63 MB,41.8 MB,4689,4613,3.8 MB,8.4 MB,2 GB,99.6 MB,2.2 GB,99.6 MB
ALIGN_CHUNK,800abb24c338e432dbdf3ca53957b903,ALIGN_CHUNK (ERR1094274_chunk_2),/shared/bowtie2_audit_nf/work/80/0abb24c338e432dbdf3ca53957b903,1441098,1441318,1441327,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_800abb24c338e432dbdf3ca53957b903/ebpf_attribution_1441318.tsv,1346,39456129,13500416,52956545,375,78717,ERR1094274_chunk_2,COMPLETED,0,1,2,2h,4 GB,26.1s,12.9s,compute,175.80%,0.00%,56.7 MB,35.4 MB,3999,3933,6.5 MB,7.3 MB,2 GB,87.5 MB,2.2 GB,94 MB
ALIGN_CHUNK,8078ed6ab3e6101f4fcece62bf59b0e6,ALIGN_CHUNK (ERR1094282_chunk_31),/shared/bowtie2_audit_nf/work/80/78ed6ab3e6101f4fcece62bf59b0e6,2076629,2076684,2076693,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_8078ed6ab3e6101f4fcece62bf59b0e6/ebpf_attribution_2076684.tsv,1118,40645309,15474688,56119997,1512,79854,ERR1094282_chunk_31,COMPLETED,0,1,2,2h,4 GB,1m 44s,12.2s,compute,180.20%,0.00%,63.2 MB,42 MB,4660,4659,7.5 MB,8.3 MB,2.1 GB,98.7 MB,2.2 GB,101.1 MB
ALIGN_CHUNK,80cd6084f4e9cc0b7cb49fc0f805a2a5,ALIGN_CHUNK (ERR1094291_chunk_24),/shared/bowtie2_audit_nf/work/80/cd6084f4e9cc0b7cb49fc0f805a2a5,1849687,1849823,1849830,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_80cd6084f4e9cc0b7cb49fc0f805a2a5/ebpf_attribution_1849823.tsv,1505,40379871,12439552,52819423,891,79233,ERR1094291_chunk_24,COMPLETED,0,1,2,2h,4 GB,44s,13.8s,compute,175.00%,0.00%,62.5 MB,41.2 MB,4627,4569,7.3 MB,8.1 MB,1.9 GB,95.1 MB,2 GB,95.1 MB
ALIGN_CHUNK,80e74f4609d83d72ad78e96536b2b959,ALIGN_CHUNK (ERR1094307_chunk_4),/shared/bowtie2_audit_nf/work/80/e74f4609d83d72ad78e96536b2b959,1803057,1803143,1803144,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_80e74f4609d83d72ad78e96536b2b959/ebpf_attribution_1803143.tsv,1188,39662137,14696448,54358585,813,79155,ERR1094307_chunk_4,COMPLETED,0,1,2,2h,4 GB,55.7s,11.7s,compute,177.20%,0.00%,58.6 MB,37.2 MB,4272,4166,6.6 MB,7.4 MB,1.9 GB,93.4 MB,2 GB,93.4 MB
ALIGN_CHUNK,80fd3830e92c88b1208e1b4eca8df56f,ALIGN_CHUNK (ERR1094299_chunk_1),/shared/bowtie2_audit_nf/work/80/fd3830e92c88b1208e1b4eca8df56f,44399,44578,44597,/shared/bowtie2_audit_nf/results/ebpf/ALIGN_CHUNK/task_80fd3830e92c88b1208e1b4eca8df56f/ebpf_attribution_44578.tsv,1488,40510633,12623872,53134505,987,79329,ERR1094299_chunk_1,COMPLETED,0,1,2,2h,4 GB,53.6s,14.9s,compute,172.80%,0.00%,62.7 MB,41.5 MB,4598,4574,7.5 MB,8.4 MB,1.9 GB,97.2 MB,2 GB,97.2 MB
